set,icon,name,cost,health,armor,ad,attack_range,as,skill_icon,mana,traits
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Elise.png,Elise,1,600,30,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.65,https://cdn.lolchess.gg/images/tft/champion-skills/elise_spiderform.png,0/75,"['Cultist', 'Keeper']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Fiora.png,Fiora,1,600,35,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/images/tft/champion-skills/fiora_riposte.png,0/95,"['Enlightened', 'Duelist']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Garen.png,Garen,1,600,50,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/images/tft/champion-skills/garen_judgement.png,0/100,"['Warlord', 'Vanguard']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Irelia.png,Irelia,3,800,40,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/images/tft/champion-skills/irelia_bladestorm.png,50/100,"['Divine', 'Adept']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Janna.png,Janna,2,550,20,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.6,https://cdn.lolchess.gg/images/tft/champion-skills/janna_eyeofthestorm.png,40/70,"['Enlightened', 'Mystic']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Jarvaniv.png,Jarvan IV,2,600,45,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/images/tft/champion-skills/jarvaniv_dragonstrike.png,50/100,"['Warlord', 'Keeper']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Jax.png,Jax,2,750,40,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/images/tft/champion-skills/jax_counterstrike.png,60/110,"['Divine', 'Duelist']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Kalista.png,Kalista,3,650,20,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,1.0,https://cdn.lolchess.gg/images/tft/champion-skills/kalista_rend.png,-,"['Cultist', 'Duelist']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Katarina.png,Katarina,3,500,20,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/images/tft/champion-skills/katarina_deathlotus.png,0/90,"['Fortune', 'Assassin']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Kayle.png,Kayle,4,650,20,75,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.9,https://cdn.lolchess.gg/images/tft/champion-skills/kayle_ascend.png,0/60,"['Divine', 'Executioner']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Kennen.png,Kennen,3,650,30,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.65,https://cdn.lolchess.gg/images/tft/champion-skills/kennen_slicingmaelstrom.png,50/125,"['Ninja', 'Keeper']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Kindred.png,Kindred,3,650,20,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.8,https://cdn.lolchess.gg/images/tft/champion-skills/kindred_danceofdread.png,0/35,"['Spirit', 'Executioner']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Leesin.png,Lee Sin,5,999,60,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.85,https://cdn.lolchess.gg/images/tft/champion-skills/leesin_godfist.png,0/40,"['Divine', 'Duelist']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Lulu.png,Lulu,2,500,20,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.6,https://cdn.lolchess.gg/images/tft/champion-skills/lulu_wildgrowth.png,75/140,"['Elderwood', 'Mage']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Maokai.png,Maokai,1,700,40,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.5,https://cdn.lolchess.gg/images/tft/champion-skills/maokai_bramblesmash.png,0/75,"['Elderwood', 'Brawler']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Morgana.png,Morgana,4,750,60,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.7,https://cdn.lolchess.gg/images/tft/champion-skills/morgana_hallowedground.png,60/120,"['Enlightened', 'Syphoner']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Nasus.png,Nasus,1,650,50,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/images/tft/champion-skills/nasus_wither.png,0/70,"['Divine', 'Syphoner']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Nautilus.png,Nautilus,2,750,55,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/images/tft/champion-skills/nautilus_impactcrater.png,85/150,"['Fabled', 'Vanguard']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Neeko.png,Neeko,3,700,20,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.7,https://cdn.lolchess.gg/images/tft/champion-skills/neeko_popblossom.png,0/70,"['Fabled', 'Mystic']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Nidalee.png,Nidalee,1,550,30,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/images/tft/champion-skills/nidalee_javelintoss.png,0/60,"['Warlord', 'Sharpshooter']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Nunu.png,Nunu,3,750,50,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/images/tft/champion-skills/nunu_consume.png,0/85,"['Elderwood', 'Brawler']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Olaf.png,Olaf,4,900,60,85,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.8,https://cdn.lolchess.gg/images/tft/champion-skills/olaf_ragnarok.png,0/70,"['Dragonsoul', 'Slayer']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Ornn.png,Ornn,5,900,50,100,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/images/tft/champion-skills/ornn_stampede.png,80/160,"['Elderwood', 'Blacksmith']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Pyke.png,Pyke,2,700,50,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/images/tft/champion-skills/pyke_phantomundertow.png,60/120,"['Cultist', 'Assassin']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Rakan.png,Rakan,2,600,40,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.7,https://cdn.lolchess.gg/images/tft/champion-skills/rakan_disarmingdiversion.png,60/120,"['Elderwood', 'Keeper']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Samira.png,Samira,5,900,30,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.85,https://cdn.lolchess.gg/images/tft/champion-skills/samira_infernotrigger.png,-,"['Daredevil', 'Sharpshooter']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Sejuani.png,Sejuani,4,1000,60,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/images/tft/champion-skills/sejuani_firecracker.png,80/160,"['Fortune', 'Vanguard']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Sett.png,Sett,5,1100,60,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/images/tft/champion-skills/sett_showstopper.png,100/175,"['The Boss', 'Brawler']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Shen.png,Shen,4,950,60,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/images/tft/champion-skills/shen_shadowdash.png,50/100,"['Ninja', 'Adept']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Shyvana.png,Shyvana,3,700,35,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/images/tft/champion-skills/shyvana_dragonsdescent.png,0/75,"['Dragonsoul', 'Brawler']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Sivir.png,Sivir,3,650,20,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.85,https://cdn.lolchess.gg/images/tft/champion-skills/sivir_onthehunt.png,0/70,"['Cultist', 'Sharpshooter']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Swain.png,Swain,5,1000,60,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.65,https://cdn.lolchess.gg/images/tft/champion-skills/swain_draconicascension.png,40/100,"['Dragonsoul', 'Syphoner']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Tahmkench.png,Tahm Kench,1,700,40,85,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.5,https://cdn.lolchess.gg/images/tft/champion-skills/tahmkench_thickskin.png,-,"['Fortune', 'Brawler']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Talon.png,Talon,4,800,30,95,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.8,https://cdn.lolchess.gg/images/tft/champion-skills/talon_truestrike.png,0/40,"['Enlightened', 'Assassin']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Teemo.png,Teemo,2,500,20,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.7,https://cdn.lolchess.gg/images/tft/champion-skills/teemo_sporeclouddart.png,0/60,"['Spirit', 'Sharpshooter']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Tristana.png,Tristana,1,500,20,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/images/tft/champion-skills/tristana_rapidfire.png,0/40,"['Dragonsoul', 'Sharpshooter']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Tryndamere.png,Tryndamere,4,850,60,85,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.85,https://cdn.lolchess.gg/images/tft/champion-skills/tryndamere_spinningslash.png,60/100,"['Warlord', 'Duelist']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Twistedfate.png,TwistedFate,1,550,20,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.65,https://cdn.lolchess.gg/images/tft/champion-skills/twistedfate_wildcards.png,0/70,"['Cultist', 'Mage']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Veigar.png,Veigar,3,600,20,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.65,https://cdn.lolchess.gg/images/tft/champion-skills/veigar_darkblossom.png,0/55,"['Elderwood', 'Mage']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Vi.png,Vi,2,700,40,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/images/tft/champion-skills/vi_dentingblow.png,0/50,"['Warlord', 'Brawler']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Vladimir.png,Vladimir,2,750,40,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.6,https://cdn.lolchess.gg/images/tft/champion-skills/vladimir_transfusion.png,0/60,"['Cultist', 'Syphoner']"
4.5,https://ddragon.leagueoflegends.com/cdn/11.15.1/img/champion/MonkeyKing.png,Wukong,1,650,40,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/images/tft/champion-skills/monkeyking_crushingblow.png,0/50,"['Divine', 'Vanguard']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Xayah.png,Xayah,4,600,20,80,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.85,https://cdn.lolchess.gg/images/tft/champion-skills/xayah_featherstorm.png,70/130,"['Elderwood', 'Executioner']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Yasuo.png,Yasuo,1,550,30,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/images/tft/champion-skills/yasuo_strikingsteel.png,0/45,"['Exile', 'Duelist']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Yone.png,Yone,5,950,40,80,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.95,https://cdn.lolchess.gg/images/tft/champion-skills/yone_sealfate.png,0/60,"['Exile', 'Adept']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Yuumi.png,Yuumi,3,650,20,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.6,https://cdn.lolchess.gg/images/tft/champion-skills/yuumi_zoomies.png,0/40,"['Spirit', 'Mystic']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Zed.png,Zed,2,600,20,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/images/tft/champion-skills/zed_contemptfortheweak.png,-,"['Ninja', 'Slayer']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Zilean.png,Zilean,5,750,20,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.75,https://cdn.lolchess.gg/images/tft/champion-skills/zilean_rewindfate.png,100/150,"['Cultist', 'Mystic']"
