set,icon,name,cost,health,armor,ad,attack_range,as,skill_icon,mana,traits
6.5,https://cdn.lolchess.gg/upload/images/champions/JarvanIV_1643374909.png,JarvanIV,1,700,40,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/JarvanIV_1643856904.png,50/100,"['Hextech', 'Striker']"
6.5,https://cdn.lolchess.gg/upload/images/champions/Jayce_1635133912.png,Jayce,5,999,30,85,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Jayce_1643856972.png,0/60,"['Enforcer', 'Innovator']"
6.5,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Jhin.png,Jhin,4,700,30,85,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance305.png,0.9,https://cdn.lolchess.gg/upload/images/champion-skills/Jhin_1643856994.png,0/60,"['Clockwork', 'Sniper']"
6.5,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Jinx.png,Jinx,5,888,45,80,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,1.0,https://cdn.lolchess.gg/upload/images/champion-skills/Jinx_1643857014.png,0/50,"['Rival', 'Twinshot']"
6.5,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Kaisa.png,KaiSa,5,850,30,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,1.2,https://cdn.lolchess.gg/upload/images/champion-skills/KaiSa_1643857055.png,80/160,"['Mutant', 'Challenger']"
6.5,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Kassadin.png,Kassadin,1,750,40,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Kassadin_1643857045.png,60/100,"['Mutant', 'Scholar']"
6.5,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Khazix.png,Khazix,4,900,35,90,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.9,https://cdn.lolchess.gg/upload/images/champion-skills/Khazix_1643857081.png,0/40,"['Mutant', 'Assassin']"
6.5,https://cdn.lolchess.gg/upload/images/champions/Leona_1643374919.png,Leona,3,850,50,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Leona_1643856168.png,75/125,"['Debonair', 'Bodyguard']"
6.5,https://cdn.lolchess.gg/upload/images/champions/Lucian_1643374925.png,Lucian,3,700,30,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Lucian_1643856220.png,0/40,"['Hextech', 'Twinshot']"
6.5,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Lulu.png,Lulu,2,600,25,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Lulu_1643856234.png,60/125,"['Yordle', 'Enchanter']"
6.5,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Malzahar.png,Malzahar,3,650,30,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Malzahar_1643856242.png,50/80,"['Mutant', 'Arcanist']"
6.5,https://cdn.lolchess.gg/upload/images/champions/MissFortune_1634784448.png,MissFortune,3,650,25,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/MissFortune_1643856276.png,40/80,"['Mercenary', 'Sniper']"
6.5,https://cdn.lolchess.gg/upload/images/champions/Morgana_1643374932.png,Morgana,3,800,50,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Morgana_1643856267.png,70/130,"['Syndicate', 'Enchanter']"
6.5,https://cdn.lolchess.gg/upload/images/champions/Nocturne_1643374939.png,Nocturne,1,600,25,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Nocturne_1643856016.png,40/80,"['Hextech', 'Assassin']"
6.5,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Orianna.png,Orianna,4,700,30,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Orianna_1643856795.png,40/100,"['Clockwork', 'Enchanter']"
6.5,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Poppy.png,Poppy,1,650,40,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/upload/images/champion-skills/Poppy_1643856386.png,50/100,"['Yordle', 'Bodyguard']"
6.5,https://cdn.lolchess.gg/upload/images/champions/Quinn_1634785593.png,Quinn,2,550,20,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Quinn_1643857132.png,70/140,"['Mercenary', 'Challenger']"
6.5,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/RekSai.png,RekSai,2,750,45,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/RekSai_1643856198.png,50/70,"['Mutant', 'Bruiser']"
6.5,https://cdn.lolchess.gg/upload/images/champions/Renata_1643374746.png,Renata Glasc,4,800,30,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Renata_1643856156.png,0/60,"['Chemtech', 'Scholar']"
6.5,https://cdn.lolchess.gg/upload/images/champions/Sejuani_1643374954.png,Sejuani,2,850,45,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/upload/images/champion-skills/Sejuani_1643856584.png,20/80,"['Enforcer', 'Bruiser']"
6.5,https://cdn.lolchess.gg/upload/images/champions/Senna_1643374978.png,Senna,3,650,25,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Senna_1643856412.png,30/70,"['Socialite', 'Enchanter']"
6.5,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Seraphine.png,Seraphine,4,750,30,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Seraphine_1643856559.png,70/130,"['Socialite', 'Innovator']"
6.5,https://cdn.lolchess.gg/upload/images/champions/Silco_1643374772.png,Silco,5,850,40,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Silco_1643856707.png,0/40,"['Mastermind', 'Scholar']"
6.5,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Singed.png,Singed,1,700,40,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/upload/images/champion-skills/Singed_1643856668.png,100/150,"['Chemtech', 'Innovator']"
6.5,https://cdn.lolchess.gg/upload/images/champions/Sivir_1643374987.png,Sivir,4,700,30,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Sivir_1643856629.png,0/60,"['Hextech', 'Striker']"
6.5,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Swain.png,Swain,2,800,45,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Swain_1643856604.png,40/85,"['Hextech', 'Arcanist']"
6.5,https://cdn.lolchess.gg/upload/images/champions/Syndra_1643374998.png,Syndra,2,600,20,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Syndra_1643856652.png,50/100,"['Debonair', 'Scholar']"
6.5,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/TahmKench.png,Tahm Kench,5,1000,60,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/upload/images/champion-skills/TahmKench_1643857150.png,30/60,"['Glutton', 'Bruiser']"
6.5,https://cdn.lolchess.gg/upload/images/champions/Talon_1643375005.png,Talon,2,650,20,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Talon_1643857142.png,-,"['Debonair', 'Assassin']"
6.5,https://cdn.lolchess.gg/upload/images/champions/Tryndamere_1643375011.png,Tryndamere,3,800,35,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Tryndamere_1643857186.png,40/100,"['Chemtech', 'Challenger']"
6.5,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Twitch.png,Twitch,1,450,15,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Twitch_1643857204.png,0/45,"['Chemtech', 'Assassin']"
6.5,https://cdn.lolchess.gg/upload/images/champions/Veigar_1643779403.png,Veigar,5,800,25,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Veigar_1643856298.png,0/75,['Yordle-Lord']
6.5,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Vex.png,Vex,3,850,50,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Vex_1643856311.png,50/90,"['Yordle', 'Arcanist']"
6.5,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Vi.png,Vi,4,900,50,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Vi_1643856286.png,0/40,"['Enforcer', 'Bruiser']"
6.5,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Viktor.png,Viktor,5,851,35,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Viktor_1643856373.png,0/145,"['Chemtech', 'Arcanist']"
6.5,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Warwick.png,Warwick,2,750,40,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Warwick_1643856807.png,-,"['Chemtech', 'Challenger']"
6.5,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Zac.png,Zac,3,800,45,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Zac_1643856928.png,50/90,"['Chemtech', 'Bruiser']"
6.5,https://cdn.lolchess.gg/upload/images/champions/Zeri_1643374799.png,Zeri,5,850,30,75,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance308.png,0.9,https://cdn.lolchess.gg/upload/images/champion-skills/Zeri_1643856958.png,0/60,"['Debonair', 'Sniper']"
6.5,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Ziggs.png,Ziggs,1,500,15,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Ziggs_1643856984.png,0/60,"['Scrap', 'Arcanist']"
6.5,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Zilean.png,Zilean,2,600,20,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Zilean_1643857005.png,30/70,"['Clockwork', 'Innovator']"
6.5,https://cdn.lolchess.gg/upload/images/champions/Zyra_1634785008.png,Zyra,2,600,20,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Zyra_1643856915.png,60/120,"['Syndicate', 'Scholar']"
