set,icon,name,cost,health,armor,ad,attack_range,as,skill_icon,mana,traits
5.5,https://cdn.lolchess.gg/upload/images/champions/Gragas_1657240350.png,Gragas,1,750,40,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.5,https://cdn.lolchess.gg/upload/images/champion-skills/Gragas_1657243940.png,40/70,"['Dawnbringer', 'Brawler']"
5.5,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Gwen.png,Gwen,5,950,50,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.9,https://cdn.lolchess.gg/upload/images/champion-skills/Gwen_1657243572.png,0/20,"['Inanimate', 'Mystic']"
5.5,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Hecarim.png,Hecarim,2,750,45,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/upload/images/champion-skills/Hecarim_1657244521.png,75/125,"['Forgotten', 'Cavalier']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Heimerdinger_1657241012.png,Heimerdinger,5,800,30,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Heimerdinger_1657244510.png,0/140,"['Draconic', 'Caretaker']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Irelia_1657241022.png,Irelia,2,750,40,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Irelia_1657244394.png,40/80,"['Sentinel', 'Legionnaire']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Ivern_1657240833.png,Ivern,4,950,50,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Ivern_1657244332.png,100/180,"['Revenant', 'Invoker']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Jax_1657240907.png,Jax,4,950,50,80,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.9,https://cdn.lolchess.gg/upload/images/champion-skills/Jax_1657244405.png,0/20,"['Ironclad', 'Skirmisher']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Kalista_1657240929.png,Kalista,1,500,15,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Kalista_1657244444.png,0/120,"['Abomination', 'Legionnaire']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Karma_1657240918.png,Karma,4,750,25,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Karma_1657244425.png,0/50,"['Dawnbringer', 'Invoker']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Kayle_1657240946.png,Kayle,5,800,25,85,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,1.15,https://cdn.lolchess.gg/upload/images/champion-skills/Kayle_1657244461.png,0/5,"['Redeemed', 'Legionnaire']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Kennen_1657240941.png,Kennen,2,600,30,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Kennen_1657244452.png,60/125,"['Hellion', 'Skirmisher']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Khazix_1657240923.png,Khazix,1,500,25,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Khazix_1657244434.png,0/60,"['Dawnbringer', 'Assassin']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Kled_1657240954.png,Kled,1,400,30,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Kled_1657244470.png,-,"['Hellion', 'Cavalier']"
5.5,https://cdn.lolchess.gg/upload/images/champions/LeeSin_1657240674.png,LeeSin,3,800,35,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/LeeSin_1657244138.png,30/80,"['Nightbringer', 'Skirmisher']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Leona_1657240643.png,Leona,1,700,40,80,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/upload/images/champion-skills/Leona_1657244079.png,40/80,"['Redeemed', 'Knight']"
5.5,https://ddragon.leagueoflegends.com/cdn/11.15.1/img/champion/Lucian.png,Lucian,4,700,25,75,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Lucian_1657244098.png,0/50,"['Sentinel', 'Cannoneer']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Lulu_1657240662.png,Lulu,3,650,25,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Lulu_1657244110.png,60/120,"['Hellion', 'Mystic']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Lux_1657240633.png,Lux,3,600,20,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Lux_1657244066.png,40/80,"['Redeemed', 'Mystic']"
5.5,https://cdn.lolchess.gg/upload/images/champions/MissFortune_1657240754.png,MissFortune,3,700,25,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/MissFortune_1657244164.png,20/70,"['Forgotten', 'Cannoneer']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Nautilus_1657240364.png,Nautilus,2,750,45,80,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/upload/images/champion-skills/Nautilus_1657243953.png,50/120,"['Ironclad', 'Knight']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Nidalee_1657240442.png,Nidalee,3,750,35,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.9,https://cdn.lolchess.gg/upload/images/champion-skills/Nidalee_1657243986.png,0/60,"['Dawnbringer', 'Skirmisher']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Nocturne_1657240427.png,Nocturne,3,650,30,75,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.85,https://cdn.lolchess.gg/upload/images/champion-skills/Nocturne_1657243965.png,-,"['Revenant', 'Assassin']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Nunu_1657240434.png,Nunu,3,900,45,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/upload/images/champion-skills/Nunu_1657243976.png,30/90,"['Abomination', 'Brawler']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Olaf_1657240872.png,Olaf,1,650,35,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Olaf_1657244377.png,-,"['Sentinel', 'Skirmisher']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Poppy_1657240798.png,Poppy,1,600,40,80,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/upload/images/champion-skills/Poppy_1657244258.png,50/70,"['Hellion', 'Knight']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Pyke_1657241028.png,Pyke,2,650,30,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Pyke_1657244491.png,60/120,"['Sentinel', 'Assassin']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Rakan_1657240627.png,Rakan,3,800,35,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Rakan_1657244056.png,40/80,"['Sentinel', 'Renewer']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Rell_1657240652.png,Rell,4,900,60,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Rell_1657244089.png,80/150,"['Ironclad', 'Cavalier']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Riven_1657240682.png,Riven,3,800,35,75,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Riven_1657244151.png,0/40,"['Dawnbringer', 'Legionnaire']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Sejuani_1657240803.png,Sejuani,2,750,45,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/upload/images/champion-skills/Sejuani_1657244277.png,20/80,"['Nightbringer', 'Brawler']"
5.5,https://ddragon.leagueoflegends.com/cdn/11.15.1/img/champion/Senna.png,Senna,1,500,15,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Senna_1657244267.png,40/80,"['Sentinel', 'Cannoneer']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Sett_1657240809.png,Sett,2,800,40,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Sett_1657244287.png,0/50,"['Draconic', 'Brawler']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Soraka_1657240820.png,Soraka,2,550,25,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Soraka_1657244296.png,40/80,"['Dawnbringer', 'Renewer']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Syndra_1657240826.png,Syndra,2,600,20,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Syndra_1657244315.png,50/90,"['Redeemed', 'Invoker']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Teemo_1657240990.png,Teemo,5,800,30,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Teemo_1657244481.png,30/60,"['Hellion', 'Cruel']"
5.5,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Thresh.png,Thresh,2,800,40,75,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Thresh_1657244324.png,80/120,"['Forgotten', 'Knight']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Tristana_1657240985.png,Tristana,2,550,20,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Tristana_1657242177.png,60/125,"['Hellion', 'Cannoneer']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Udyr_1657240877.png,Udyr,1,700,30,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Udyr_1657244385.png,30/40,"['Draconic', 'Skirmisher']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Varus_1657240760.png,Varus,2,600,20,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Varus_1657244172.png,0/60,"['Redeemed', 'Ranger']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Vayne_1657240767.png,Vayne,1,500,15,35,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Vayne_1657244181.png,-,"['Forgotten', 'Ranger']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Velkoz_1657240772.png,Vel'koz,4,700,25,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Velkoz_1657244192.png,0/90,"['Redeemed', 'Spellweaver']"
5.5,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Viego.png,Viego,5,1000,40,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,1.0,https://cdn.lolchess.gg/upload/images/champion-skills/Viego_1657244249.png,0/40,"['Forgotten', 'Assassin']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Vladimir_1657240792.png,Vladimir,1,700,35,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Vladimir_1657244236.png,0/80,"['Nightbringer', 'Renewer']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Volibear_1657240777.png,Volibear,5,1000,60,80,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Volibear_1657244203.png,110/200,"['Revenant', 'Brawler']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Yasuo_1657240855.png,Yasuo,3,800,35,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.9,https://cdn.lolchess.gg/upload/images/champion-skills/Yasuo_1657244366.png,0/40,"['Nightbringer', 'Legionnaire']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Ziggs_1657240912.png,Ziggs,1,450,15,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Ziggs_1657244417.png,0/40,"['Hellion', 'Spellweaver']"
5.5,https://cdn.lolchess.gg/upload/images/champions/Zyra_1657240902.png,Zyra,3,600,20,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Zyra_1657243890.png,40/100,"['Draconic', 'Spellweaver']"
