set,icon,name,cost,health,armor,ad,attack_range,as,skill_icon,mana,traits
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Ekko.png,Ekko,3,800,40,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Ekko_1684809487-ekko_e.png,0/45,"['Piltover', 'Rogue', 'Zaun']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Galio.png,Galio,2,800,45,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.5,https://cdn.lolchess.gg/upload/images/champion-skills/Galio_1684801108-galio_w.png,60/120,"['Demacia', 'Invoker']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Garen.png,Garen,3,850,45,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Garen_1684809731-garen_e1.png,0/80,"['Demacia', 'Juggernaut']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Gwen.png,Gwen,4,1000,50,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Gwen_1684801386-gwen_e.png,0/35,"['Shadow Isles', 'Slayer']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Heimerdinger.png,Heimerdinger,5,750,30,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Heimerdinger_1684809913-heimerdinger_e1.png,80/160,"['Piltover', 'Technogenius', 'Yordle']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Irelia.png,Irelia,1,700,40,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Irelia_1684810190-irelia_passive.png,40/80,"['Ionia', 'Challenger']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/JarvanIV.png,Jarvan IV,4,1000,60,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/JarvanIV_1684810421-jarvaniv_cataclysm.png,100/180,"['Demacia', 'Strategist']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Jayce.png,Jayce,3,700,25,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Jayce_1684810615-jayce_shotblast.png,40/120,"['Piltover', 'Gunner']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Jhin.png,Jhin,1,504,14,54,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Jhin_1684810803-jhin_r.png,44/144,"['Ionia', 'Deadeye']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Jinx.png,Jinx,2,600,20,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Jinx_1684811073-jinx_q1.png,0/75,"['Zaun', 'Gunner']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/KSante.png,K'Sante,5,1000,60,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/KSante_1684817427-icons_ksante_r2.png,0/60,"['Shurima', 'Bastion']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Kaisa.png,Kai'Sa,4,850,35,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Kaisa_1684811845-kaisa_q.png,30/125,"['Void', 'Challenger']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Kalista.png,Kalista,3,650,25,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.85,https://cdn.lolchess.gg/upload/images/champion-skills/Kalista_1684812086-kalista_e.png,0/80,"['Shadow Isles', 'Challenger']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Karma.png,Karma,3,700,25,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Karma_1684812344-karma_q1.png,0/50,"['Ionia', 'Invoker']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Kassadin.png,Kassadin,2,800,45,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Kassadin_1684812562-kassadin_e.png,50/100,"['Void', 'Bastion']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Katarina.png,Katarina,3,800,40,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Katarina_1684812843-katarina_w.png,20/80,"['Noxus', 'Rogue']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Kayle.png,Kayle,1,500,15,30,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Kayle_1684813032-kayle_p.png,-,"['Demacia', 'Slayer']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Kled.png,Kled,2,550,40,58,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Kled_1684813364-kled_r.png,0/175,"['Noxus', 'Slayer', 'Yordle']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Lissandra.png,Lissandra,3,800,40,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Lissandra_1684818424-lissandra_r.png,30/90,"['Freljord', 'Invoker']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Lux.png,Lux,4,750,30,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Lux_1684818873-luxfinalefunkeln.png,0/40,"['Demacia', 'Sorcerer']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Malzahar.png,Malzahar,1,500,15,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Malzahar_1684819731-malzahar_q.png,0/50,"['Void', 'Sorcerer']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Maokai.png,Maokai,1,700,40,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.5,https://cdn.lolchess.gg/upload/images/champion-skills/Maokai_1684820600-maokai_passive.png,50/125,"['Shadow Isles', 'Bastion']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Nasus.png,Nasus,4,1000,60,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Nasus_1684820888-nasus_passive.png,70/150,"['Shurima', 'Juggernaut']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Orianna.png,Orianna,1,500,15,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Orianna_1684821245-oriannacommandattack.png,50/100,"['Piltover', 'Sorcerer']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Poppy.png,Poppy,1,600,40,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/upload/images/champion-skills/Poppy_1684821579-poppy_q.png,90/150,"['Demacia', 'Bastion', 'Yordle']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/RekSai.png,Rek'Sai,3,800,40,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/RekSai_1684821858-reksai_e1.png,30/75,"['Void', 'Bruiser']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Renekton.png,Renekton,1,650,45,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Renekton_1684822085-renekton_q.png,50/110,"['Shurima', 'Bruiser']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Ryze.png,Ryze,5,1111,30,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.85,https://cdn.lolchess.gg/upload/images/champion-skills/Ryze_1684822285-ryze_r.png,0/99,"['Wanderer', 'Invoker']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Samira.png,Samira,1,500,15,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Samira_1684822427-samiraq.png,0/30,"['Noxus', 'Challenger']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Sejuani.png,Sejuani,4,1000,60,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Sejuani_1684822670-sejuani_passive.png,60/120,"['Freljord', 'Bruiser']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Senna.png,Senna,5,900,30,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Senna_1684823215-senna_r.png,75/100,"['Shadow Isles', 'Gunner', 'Redeemer']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Sett.png,Sett,2,800,50,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Sett_1684823085-sett_q.png,40/90,"['Ionia', 'Juggernaut']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Shen.png,Shen,4,1000,60,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Shen_1684823732-shen_passive.png,70/140,"['Ionia', 'Bastion', 'Invoker']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Sion.png,Sion,5,1000,60,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Sion_1684824096-sion_e.png,70/160,"['Noxus', 'Bruiser']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Sona.png,Sona,3,700,25,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Sona_1684824339-sona_r.png,40/90,"['Demacia', 'Multicaster']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Soraka.png,Soraka,2,700,25,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Soraka_1684824554-soraka_w.png,30/90,"['Targon', 'Invoker']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Swain.png,Swain,2,800,50,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Swain_1684824831-swain_r.png,20/70,"['Noxus', 'Sorcerer', 'Strategist']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Taliyah.png,Taliyah,2,550,20,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Taliyah_1684824998-taliyah_w.png,0/60,"['Shurima', 'Multicaster']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Taric.png,Taric,3,800,50,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Taric_1684825226-taric_w.png,0/65,"['Targon', 'Bastion', 'Sorcerer']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Teemo.png,Teemo,2,500,20,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Teemo_1684825412-teemo_r.png,0/50,"['Yordle', 'Multicaster', 'Strategist']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Tristana.png,Tristana,1,400,15,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Tristana_1684825698-tristana_q.png,0/40,"['Yordle', 'Gunner']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Urgot.png,Urgot,4,1000,60,75,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Urgot_1684826071-urgot_w.png,40/100,"['Zaun', 'Deadeye']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Velkoz.png,Vel'Koz,3,700,30,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Velkoz_1684826275-velkoz_q1.png,0/60,"['Void', 'Multicaster', 'Sorcerer']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Vi.png,Vi,2,800,50,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Vi_1684827319-vipassive.png,0/80,"['Piltover', 'Bruiser']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Viego.png,Viego,1,600,30,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Viego_1684827513-viego_passive.png,0/50,"['Shadow Isles', 'Rogue']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Warwick.png,Warwick,2,800,50,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Warwick_1684827629-warwickp.png,40/90,"['Zaun', 'Challenger', 'Juggernaut']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Yasuo.png,Yasuo,4,1000,50,75,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Yasuo_1684828040-yasuo_r.png,50/110,"['Ionia', 'Challenger']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Zed.png,Zed,2,600,35,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Zed_1684828563-shadowninja_w2.png,0/70,"['Ionia', 'Rogue', 'Slayer']"
9,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Zeri.png,Zeri,4,750,25,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Zeri_1684828805-zerir.png,0/50,"['Zaun', 'Gunner']"
