set,icon,name,cost,health,armor,ad,attack_range,as,skill_icon,mana,traits
12,https://cdn.lolchess.gg/upload/images/champions/Galio_1720780407-Galio.png,Galio,2,750,45,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Galio_1720849464-galio_q.png,30/90,"['Portal', 'Mage']"
12,https://cdn.lolchess.gg/upload/images/champions/Gwen_1720780135-Gwen.png,Gwen,4,1100,50,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Gwen_1720841770-gwen_q.png,0/30,"['Sugarcraft', 'Warrior']"
12,https://cdn.lolchess.gg/upload/images/champions/Hecarim_1720780143-Hecarim.png,Hecarim,3,850,50,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Hecarim_1720841778-hecarim_rampage.png,0/40,"['Arcana', 'Bastion']"
12,https://cdn.lolchess.gg/upload/images/champions/Hwei_1720780525-Hwei.png,Hwei,3,650,25,35,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Hwei_1720851401-hweiqw.png,0/40,"['Frost', 'Blaster']"
12,https://cdn.lolchess.gg/upload/images/champions/Jax_1720780495-Jax.png,Jax,1,650,45,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Jax_1720851233-jaxe.png,20/60,"['Chrono', 'Multistriker']"
12,https://cdn.lolchess.gg/upload/images/champions/Jayce_1720780149-Jayce.png,Jayce,1,600,30,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Jayce_1720841784-jayceq_melee.png,0/60,"['Portal', 'Shapeshifter']"
12,https://cdn.lolchess.gg/upload/images/champions/Jinx_1720780159-Jinx.png,Jinx,3,650,25,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Jinx_1720841810-jinx_q1.png,0/50,"['Sugarcraft', 'Hunter']"
12,https://cdn.lolchess.gg/upload/images/champions/Kalista_1720780170-Kalista.png,Kalista,4,850,30,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Kalista_1720841818-kalista_e.png,0/70,"['Faerie', 'Multistriker']"
12,https://cdn.lolchess.gg/upload/images/champions/Karma_1720780178-Karma.png,Karma,4,850,30,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Karma_1720839608-zilean_e.png,0/30,"['Chrono', 'Incantor']"
12,https://cdn.lolchess.gg/upload/images/champions/Kassadin_1720780183-Kassadin.png,Kassadin,2,700,45,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Kassadin_1720841857-kassadin_w.png,30/70,"['Portal', 'Multistriker']"
12,https://cdn.lolchess.gg/upload/images/champions/Katarina_1720780190-Katarina.png,Katarina,3,800,45,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Katarina_1720841909-katarina_r.png,10/70,"['Faerie', 'Warrior']"
12,https://cdn.lolchess.gg/upload/images/champions/KogMaw_1720780509-KogMaw.png,Kog'Maw,2,550,20,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/KogMaw_1720852692-kogmaw_voidooze.png,15/75,"['Honeymancy', 'Hunter']"
12,https://cdn.lolchess.gg/upload/images/champions/Lillia_1720780438-Lillia.png,Lillia,1,650,40,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Lillia_1720850403-lillia_icon_q.png,40/100,"['Faerie', 'Bastion']"
12,https://cdn.lolchess.gg/upload/images/champions/Milio_1720780195-Milio.png,Milio,5,900,40,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Milio_1720841062-milio_p.png,0/90,"['Faerie', 'Scholar']"
12,https://cdn.lolchess.gg/upload/images/champions/Mordekaiser_1720780201-Mordekaiser.png,Mordekaiser,3,850,50,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Mordekaiser_1720841921-mordekaiserq.png,0/40,"['Eldritch', 'Vanguard']"
12,https://cdn.lolchess.gg/upload/images/champions/Morgana_1720780446-Morgana.png,Morgana,5,1100,60,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Morgana_1720850445-fallenangel_purgatory.png,40/110,"['Witchcraft', 'Bat Queen']"
12,https://cdn.lolchess.gg/upload/images/champions/Nami_1720780207-Nami.png,Nami,4,850,30,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Nami_1720841559-namir.png,0/50,"['Eldritch', 'Mage']"
12,https://cdn.lolchess.gg/upload/images/champions/Nasus_1720780215-Nasus.png,Nasus,4,1100,60,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Nasus_1720842276-nasus_r.png,0/80,"['Pyro', 'Shapeshifter']"
12,https://cdn.lolchess.gg/upload/images/champions/Neeko_1720780421-Neeko.png,Neeko,3,900,45,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Neeko_1720849621-neeko_w2.png,50/125,"['Witchcraft', 'Shapeshifter']"
12,https://cdn.lolchess.gg/upload/images/champions/Nilah_1720780222-Nilah.png,Nilah,2,700,35,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Nilah_1720842371-nilahq.png,0/60,"['Eldritch', 'Warrior']"
12,https://cdn.lolchess.gg/upload/images/champions/Nomsy_1720780038-Nomsy.png,Nomsy,1,500,15,46,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Nomsy_1720842733-annie_w.png,10/50,"['Dragon', 'Hunter']"
12,https://cdn.lolchess.gg/upload/images/champions/NorraYuumi_1720780047-Norra.png,Norra,5,900,40,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/NorraYuumi_1720936952-norra.JPG,30/80,"['Portal', 'Best Friends']"
12,https://cdn.lolchess.gg/upload/images/champions/Nunu_1720780229-Nunu.png,Nunu,2,800,45,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Nunu_1720843320-nunuq.png,25/75,"['Honeymancy', 'Bastion']"
12,https://cdn.lolchess.gg/upload/images/champions/Olaf_1720780234-Olaf.png,Olaf,4,1150,60,75,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.85,https://cdn.lolchess.gg/upload/images/champion-skills/Olaf_1720843309-olafr.png,0/50,"['Frost', 'Hunter']"
12,https://cdn.lolchess.gg/upload/images/champions/Poppy_1720780240-Poppy.png,Poppy,1,650,40,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Poppy_1720843740-poppy_q.png,30/80,"['Witchcraft', 'Bastion']"
12,https://cdn.lolchess.gg/upload/images/champions/Rakan_1720780431-Rakan.png,Rakan,4,1050,60,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Rakan_1720850002-rakan_q.png,40/120,"['Faerie', 'Preserver']"
12,https://cdn.lolchess.gg/upload/images/champions/Rumble_1720780247-Rumble.png,Rumble,2,800,45,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Rumble_1720843933-rumble_flamespitter.png,20/60,"['Sugarcraft', 'Blaster']"
12,https://cdn.lolchess.gg/upload/images/champions/Ryze_1720780252-Ryze.png,Ryze,4,850,30,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Ryze_1720844174-ryze_r.png,15/90,"['Portal', 'Scholar']"
12,https://cdn.lolchess.gg/upload/images/champions/Seraphine_1720780257-Seraphine.png,Seraphine,1,500,15,25,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Seraphine_1720844196-seraphine_e1.png,10/50,"['Faerie', 'Mage']"
12,https://cdn.lolchess.gg/upload/images/champions/Shen_1720780468-Shen.png,Shen,3,850,50,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Shen_1720851421-ornnq.png,50/120,"['Pyro', 'Bastion']"
12,https://cdn.lolchess.gg/upload/images/champions/Shyvana_1720780262-Shyvana.png,Shyvana,2,750,45,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Shyvana_1720844618-shyvanadragonsdescent.png,0/70,"['Dragon', 'Shapeshifter']"
12,https://cdn.lolchess.gg/upload/images/champions/Smolder_1720780268-Smolder.png,Smolder,5,1000,50,80,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance308.png,0.85,https://cdn.lolchess.gg/upload/images/champion-skills/Smolder_1720841797-icons_smolder_e.png,0/40,"['Dragon', 'Blaster']"
12,https://cdn.lolchess.gg/upload/images/champions/Soraka_1720780462-Soraka.png,Soraka,1,450,15,30,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Soraka_1720850674-soraka_q.png,20/60,"['Sugarcraft', 'Mage']"
12,https://cdn.lolchess.gg/upload/images/champions/Swain_1720780273-Swain.png,Swain,3,900,50,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Swain_1720845969-swain_r.png,70/140,"['Frost', 'Shapeshifter']"
12,https://cdn.lolchess.gg/upload/images/champions/Syndra_1720780473-Syndra.png,Syndra,2,550,20,35,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Syndra_1720851449-syndrapassive.png,0/60,"['Eldritch', 'Incantor']"
12,https://cdn.lolchess.gg/upload/images/champions/TahmKench_1720780514-TahmKench.png,Tahm Kench,4,1100,60,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/upload/images/champion-skills/TahmKench_1720852766-tahmkenchw.png,80/180,"['Arcana', 'Vanguard']"
12,https://cdn.lolchess.gg/upload/images/champions/Taric_1720780281-Taric.png,Taric,4,1100,60,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Taric_1720846212-taric_q.png,50/100,"['Portal', 'Bastion']"
12,https://cdn.lolchess.gg/upload/images/champions/Tristana_1720780520-Tristana.png,Tristana,2,550,20,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Tristana_1720852895-tristana_r.png,0/60,"['Faerie', 'Blaster']"
12,https://cdn.lolchess.gg/upload/images/champions/Twitch_1720780286-Twitch.png,Twitch,1,450,15,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Twitch_1720844163-twitch_r.png,0/35,"['Frost', 'Hunter']"
12,https://cdn.lolchess.gg/upload/images/champions/Varus_1720780291-Varus.png,Varus,4,850,30,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Varus_1720833452-varusq.png,20/100,"['Pyro', 'Blaster']"
12,https://cdn.lolchess.gg/upload/images/champions/Veigar_1720780297-Veigar.png,Veigar,3,650,25,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Veigar_1720847062-veigarprimordialburst.png,0/40,"['Honeymancy', 'Mage']"
12,https://cdn.lolchess.gg/upload/images/champions/Vex_1720780303-Vex.png,Vex,3,850,50,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Vex_1720847342-icons_vex_w01.png,50/100,"['Chrono', 'Mage']"
12,https://cdn.lolchess.gg/upload/images/champions/Warwick_1720780308-Warwick.png,Warwick,1,700,40,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Warwick_1720847265-warwickw.png,-,"['Frost', 'Vanguard']"
12,https://cdn.lolchess.gg/upload/images/champions/MonkeyKing_1720780490-Wukong.png,Wukong,3,1000,50,75,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/MonkeyKing_1720852373-monkeykingcyclone2.png,20/70,['Druid']
12,https://cdn.lolchess.gg/upload/images/champions/Xerath_1720780313-Xerath.png,Xerath,5,900,40,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Xerath_1720847361-xerath_w1.png,0/120,"['Arcana', 'Ascendant']"
12,https://cdn.lolchess.gg/upload/images/champions/Ziggs_1720780400-Ziggs.png,Ziggs,1,450,15,30,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Ziggs_1720849263-ziggsq.png,0/40,"['Honeymancy', 'Incantor']"
12,https://cdn.lolchess.gg/upload/images/champions/Zilean_1720780325-Zilean.png,Zilean,2,550,20,35,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Zilean_1720849336-zilean_q.png,20/70,"['Chrono', 'Preserver']"
12,https://cdn.lolchess.gg/upload/images/champions/Zoe_1720780502-Zoe.png,Zoe,1,450,15,30,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Zoe_1720852521-zoe_q.png,0/30,"['Portal', 'Scholar']"
