set,icon,name,cost,health,armor,ad,attack_range,as,skill_icon,mana,traits
6,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Jhin.png,Jhin,4,700,30,90,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance305.png,0.9,https://cdn.lolchess.gg/upload/images/champion-skills/Jhin_1643855115.png,0/70,"['Clockwork', 'Sniper']"
6,https://cdn.lolchess.gg/upload/images/champions/Jinx_1635133900.png,Jinx,5,888,35,88,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,1.0,https://cdn.lolchess.gg/upload/images/champion-skills/Jinx_1643855175.png,0/99,"['Scrap', 'Twinshot', 'Sister']"
6,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Kaisa.png,KaiSa,5,850,30,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,1.1,https://cdn.lolchess.gg/upload/images/champion-skills/KaiSa_1643855328.png,75/150,"['Mutant', 'Challenger']"
6,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Kassadin.png,Kassadin,1,650,35,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Kassadin_1643855299.png,60/100,"['Mutant', 'Protector']"
6,https://cdn.lolchess.gg/upload/images/champions/Katarina_1634785266.png,Katarina,2,700,25,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Katarina_1643855354.png,0/40,"['Academy', 'Assassin']"
6,https://cdn.lolchess.gg/upload/images/champions/KogMaw_1634785516.png,KogMaw,2,550,20,35,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/KogMaw_1643855525.png,0/30,"['Mutant', 'Sniper', 'Twinshot']"
6,https://cdn.lolchess.gg/upload/images/champions/Leona_1634784390.png,Leona,3,850,50,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Leona_1643854094.png,75/125,"['Academy', 'Bodyguard']"
6,https://cdn.lolchess.gg/upload/images/champions/Lissandra_1634784417.png,Lissandra,3,750,30,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Lissandra_1643854146.png,70/120,"['Chemtech', 'Scholar']"
6,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Lulu.png,Lulu,2,600,25,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Lulu_1643854117.png,60/125,"['Yordle', 'Enchanter']"
6,https://cdn.lolchess.gg/upload/images/champions/Lux_1634784357.png,Lux,4,750,25,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Lux_1643854067.png,0/60,"['Academy', 'Arcanist']"
6,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Malzahar.png,Malzahar,3,650,30,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Malzahar_1643854193.png,30/60,"['Mutant', 'Arcanist']"
6,https://cdn.lolchess.gg/upload/images/champions/MissFortune_1634784448.png,MissFortune,3,650,25,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/MissFortune_1643854260.png,40/80,"['Mercenary', 'Sniper']"
6,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Orianna.png,Orianna,4,750,30,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Orianna_1643854779.png,50/130,"['Clockwork', 'Enchanter']"
6,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Poppy.png,Poppy,1,650,40,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/upload/images/champion-skills/Poppy_1643854509.png,50/100,"['Yordle', 'Bodyguard']"
6,https://cdn.lolchess.gg/upload/images/champions/Quinn_1634785593.png,Quinn,2,550,20,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Quinn_1643855552.png,70/140,"['Mercenary', 'Challenger']"
6,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Samira.png,Samira,3,700,25,75,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Samira_1643854540.png,0/35,"['Imperial', 'Challenger']"
6,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Seraphine.png,Seraphine,4,750,30,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Seraphine_1643854630.png,80/150,"['Socialite', 'Innovator']"
6,https://cdn.lolchess.gg/upload/images/champions/Shaco_1634784787.png,Shaco,3,700,25,80,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Shaco_1643854599.png,40/80,"['Syndicate', 'Assassin']"
6,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Singed.png,Singed,1,650,40,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/upload/images/champion-skills/Singed_1643854686.png,100/150,"['Chemtech', 'Innovator']"
6,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Sion.png,Sion,4,1850,60,100,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Sion_1643854568.png,125/200,"['Imperial', 'Colossus', 'Protector']"
6,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Swain.png,Swain,2,800,45,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Swain_1643854658.png,40/85,"['Imperial', 'Arcanist']"
6,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/TahmKench.png,TahmKench,5,1000,60,80,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/upload/images/champion-skills/TahmKench_1643855625.png,30/60,"['Glutton', 'Bruiser', 'Mercenary']"
6,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Talon.png,Talon,2,650,25,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Talon_1643855596.png,-,"['Imperial', 'Assassin']"
6,https://cdn.lolchess.gg/upload/images/champions/Taric_1634785627.png,Taric,3,800,50,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Taric_1643855573.png,50/100,"['Socialite', 'Enchanter']"
6,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Tristana.png,Tristana,2,600,20,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance305.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Tristana_1643855671.png,0/60,"['Yordle', 'Sniper']"
6,https://cdn.lolchess.gg/upload/images/champions/Trundle_1634785652.png,Trundle,2,700,40,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Trundle_1643855646.png,40/70,"['Scrap', 'Bruiser']"
6,https://cdn.lolchess.gg/upload/images/champions/TwistedFate_1634785678.png,TwistedFate,1,500,20,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/TwistedFate_1643855692.png,0/40,"['Syndicate', 'Arcanist']"
6,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Twitch.png,Twitch,1,450,15,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Twitch_1643855714.png,0/35,"['Chemtech', 'Assassin']"
6,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Urgot.png,Urgot,4,800,30,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Urgot_1643854858.png,0/50,"['Chemtech', 'Twinshot']"
6,https://cdn.lolchess.gg/upload/images/champions/Veigar_1635842739.png,Veigar,5,800,25,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Veigar_1643854348.png,0/75,['Yordle-Lord']
6,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Vex.png,Vex,3,850,40,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Vex_1643854383.png,50/100,"['Yordle', 'Arcanist']"
6,https://cdn.lolchess.gg/upload/images/champions/Vi_1635133890.png,Vi,2,700,40,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Vi_1643854308.png,0/50,"['Enforcer', 'Bruiser', 'Sister']"
6,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Viktor.png,Viktor,5,850,35,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Viktor_1643854471.png,0/140,"['Chemtech', 'Arcanist']"
6,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Warwick.png,Warwick,2,750,40,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Warwick_1643854880.png,-,"['Chemtech', 'Challenger']"
6,https://cdn.lolchess.gg/upload/images/champions/Yone_1634784950.png,Yone,4,900,40,90,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.85,https://cdn.lolchess.gg/upload/images/champion-skills/Yone_1643854831.png,50/100,"['Academy', 'Challenger']"
6,https://cdn.lolchess.gg/upload/images/champions/Yuumi_1634784979.png,Yuumi,5,800,30,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Yuumi_1643854903.png,80/200,"['Academy', 'Scholar', 'Cuddly']"
6,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Zac.png,Zac,3,800,45,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Zac_1643855001.png,60/100,"['Chemtech', 'Bruiser']"
6,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Ziggs.png,Ziggs,1,500,15,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Ziggs_1643855083.png,0/60,"['Scrap', 'Arcanist', 'Yordle']"
6,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/champion/Zilean.png,Zilean,2,600,20,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Zilean_1643855150.png,40/80,"['Clockwork', 'Innovator']"
6,https://cdn.lolchess.gg/upload/images/champions/Zyra_1634785008.png,Zyra,2,600,20,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Zyra_1643854979.png,60/120,"['Syndicate', 'Scholar']"
