set,icon,name,cost,health,armor,ad,attack_range,as,skill_icon,mana,traits
2,https://cdn.lolchess.gg/images/tft/champions/set2/kogmaw.png,Kog'Maw,1,500,20,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/images/tft/champion-skills/kogmaw_livingartillery.png,0/40,"['Poison', 'Predator']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/leblanc.png,LeBlanc,2,550,20,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.7,https://cdn.lolchess.gg/images/tft/champion-skills/leblanc_etherealchains.png,50/80,"['Woodland', 'Assassin']"
2,https://ddragon.leagueoflegends.com/cdn/10.22.1/img/champion/Leona.png,Leona,1,650,40,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/images/tft/champion-skills/leona_lunareclipse.png,50/100,"['Lunar', 'Warden']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/lucian.png,Lucian,4,550,25,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.8,https://cdn.lolchess.gg/images/tft/champion-skills/lucian_theculling.png,0/50,"['Light', 'Soulbound']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/lux.png,Lux,7,850,25,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.85,https://cdn.lolchess.gg/images/tft/champion-skills/lux_finalspark.png,0/80,"['Crystal', 'Avatar']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/malphite.png,Malphite,4,850,50,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/images/tft/champion-skills/malphite_unstoppableforce.png,50/150,"['Mountain', 'Warden']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/malzahar.png,Malzahar,2,550,20,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.65,https://cdn.lolchess.gg/images/tft/champion-skills/malzahar_voidswarm.png,75/125,"['Shadow', 'Summoner']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/maokai.png,Maokai,1,650,35,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.5,https://cdn.lolchess.gg/images/tft/champion-skills/maokai_sapmagic.png,-,"['Woodland', 'Druid']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/masteryi.png,Master Yi,5,850,30,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,1.1,https://cdn.lolchess.gg/images/tft/champion-skills/masteryi_meditate.png,100/150,"['Shadow', 'Blademaster']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/nami.png,Nami,5,750,25,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/images/tft/champion-skills/nami_tidalwave.png,50/125,"['Ocean', 'Mystic']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/nasus.png,Nasus,1,650,40,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/images/tft/champion-skills/nasus_furyofthedawn.png,0/100,"['Light', 'Warden']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/nautilus.png,Nautilus,3,850,40,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/images/tft/champion-skills/nautilus_depthcharge.png,50/125,"['Ocean', 'Warden']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/neeko.png,Neeko,2,500,20,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.7,https://cdn.lolchess.gg/images/tft/champion-skills/neeko_bloomingburst.png,0/60,"['Woodland', 'Druid']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/nocturne.png,Nocturne,3,650,25,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.8,https://cdn.lolchess.gg/images/tft/champion-skills/nocturne_steelblades.png,-,"['Steel', 'Assassin']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/olaf.png,Olaf,4,850,35,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.8,https://cdn.lolchess.gg/images/tft/champion-skills/olaf_ragnarok.png,0/90,"['Glacial', 'Berserker']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/ornn.png,Ornn,1,650,40,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/images/tft/champion-skills/ornn_electrifyingbreath.png,0/75,"['Electric', 'Warden']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/qiyana.png,Qiyana,3,650,25,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/images/tft/champion-skills/qiyana_edgeofixtal.png,50/100,"['Inferno', 'Assassin']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/reksai.png,Rek'Sai,2,650,35,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/images/tft/champion-skills/reksai_furiousbite.png,0/75,"['Steel', 'Predator']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/renekton.png,Renekton,1,600,35,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/images/tft/champion-skills/renekton_cullthemeek.png,0/100,"['Desert', 'Berserker']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/senna.png,Senna,2,450,25,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/images/tft/champion-skills/senna_piercingdarkness.png,50/75,"['Shadow', 'Soulbound']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/singed.png,Singed,5,950,50,0,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.0,https://cdn.lolchess.gg/images/tft/champion-skills/singed_poisontrail.png,-,"['Poison', 'Alchemist']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/sion.png,Sion,3,850,35,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/images/tft/champion-skills/sion_decimatingsmash.png,75/125,"['Shadow', 'Berserker']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/sivir.png,Sivir,3,600,25,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.7,https://cdn.lolchess.gg/images/tft/champion-skills/sivir_ricochet.png,0/65,"['Desert', 'Blademaster']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/skarner.png,Skarner,2,650,35,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/images/tft/champion-skills/skarner_crystallineexoskeleton.png,0/65,"['Crystal', 'Predator']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/soraka.png,Soraka,3,600,20,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.7,https://cdn.lolchess.gg/images/tft/champion-skills/soraka_equinox.png,0/60,"['Light', 'Mystic']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/syndra.png,Syndra,2,500,20,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.7,https://cdn.lolchess.gg/images/tft/champion-skills/syndra_hydrosphere.png,0/65,"['Ocean', 'Mage']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/taliyah.png,Taliyah,1,500,20,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.65,https://cdn.lolchess.gg/images/tft/champion-skills/taliyah_seismicshove.png,30/80,"['Mountain', 'Mage']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/taric.png,Taric,5,900,60,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/images/tft/champion-skills/taric_cosmicradiance.png,50/125,"['Crystal', 'Warden']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/thresh.png,Thresh,2,700,40,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.55,https://cdn.lolchess.gg/images/tft/champion-skills/thresh_deepseapassage.png,50/125,"['Ocean', 'Warden']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/twitch.png,Twitch,4,650,20,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/images/tft/champion-skills/twitch_sprayandpray.png,0/70,"['Poison', 'Ranger']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/varus.png,Varus,2,550,25,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/images/tft/champion-skills/varus_piercingarrow.png,50/100,"['Inferno', 'Ranger']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/vayne.png,Vayne,1,550,25,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.7,https://cdn.lolchess.gg/images/tft/champion-skills/vayne_silverbolts.png,-,"['Light', 'Ranger']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/veigar.png,Veigar,3,600,20,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.6,https://cdn.lolchess.gg/images/tft/champion-skills/veigar_primordialburst.png,0/60,"['Shadow', 'Mage']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/vladimir.png,Vladimir,1,550,30,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.65,https://cdn.lolchess.gg/images/tft/champion-skills/vladimir_drain.png,0/75,"['Ocean', 'Mage']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/volibear.png,Volibear,2,650,35,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/images/tft/champion-skills/volibear_frenzy.png,0/75,"['Electric', 'Berserker']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/warwick.png,Warwick,1,650,30,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/images/tft/champion-skills/warwick_infiniteduress.png,50/125,"['Glacial', 'Predator']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/yasuo.png,Yasuo,2,600,30,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/images/tft/champion-skills/yasuo_lastbreath.png,0/90,"['Wind', 'Blademaster']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/yorick.png,Yorick,4,850,35,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/images/tft/champion-skills/yorick_shepherdofsouls.png,0/85,"['Light', 'Summoner']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/zed.png,Zed,5,850,25,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,1.1,https://cdn.lolchess.gg/images/tft/champion-skills/zed_livingshadow.png,75/150,"['Electric', 'Assassin']"
2,https://cdn.lolchess.gg/images/tft/champions/set2/zyra.png,Zyra,1,500,20,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.65,https://cdn.lolchess.gg/images/tft/champion-skills/zyra_rampantgrowth.png,0/65,"['Inferno', 'Summoner']"
