set,icon,name,cost,health,armor,ad,attack_range,as,skill_icon,mana,traits
8.5,https://cdn.lolchess.gg/upload/images/champions/Gnar_1677905251-Gnar.png,Gnar,3,800,35,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Gnar_1677575493-gnarbig_r.png,20/80,"['Gadgeteen', 'Prankster']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Janna_1668168692-Janna.jpg,Janna,5,800,45,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Janna_1668150178-janna_reapthewhirlwind.png,40/120,"['Forecaster', 'Spellslinger']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Jax_1668168698-Jax.jpg,Jax,3,800,45,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Jax_1677733683-armsmaster_relentlessassault.png,-,"['Mecha: PRIME', 'Brawler']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Jhin_1677905255-Jhin.png,Jhin,4,744,44,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance308.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Jhin_1677576030-jhin_w.png,-,"['Riftwalker', 'Renegade']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Jinx_1668168788-Jinx.jpg,Jinx,2,550,20,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Jinx_1668150345-jinx_q1.png,0/65,"['Anima Squad', 'Prankster']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Kaisa_1668168711-Kaisa.jpg,Kai'Sa,3,600,25,25,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Kaisa_1668151026-kaisa_e2.png,20/105,"['Star Guardian', 'Quickdraw']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Kayle_1668168735-Kayle.jpg,Kayle,1,500,15,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Kayle_1668149664-kayle_e2.png,0/30,"['Underground', 'Duelist']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Leblanc_1668168381-Leblanc.jpg,LeBlanc,3,650,30,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Leblanc_1668150616-leblancrq.png,0/60,"['A.D.M.I.N.', 'Hacker', 'Spellslinger']"
8.5,https://cdn.lolchess.gg/upload/images/champions/LeeSin_1668168399-LeeSin.jpg,Lee Sin,2,700,50,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/LeeSin_1668149956-blindmonkwone.png,0/70,"['Supers', 'Brawler', 'Heart']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Leona_1668167945-Leona.jpg,Leona,5,1100,60,75,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Leona_1668150374-leonazenithblade.png,0/50,"['Mecha: PRIME', 'Aegis', 'Renegade']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Lucian_1677905263-Lucian.png,Lucian,1,500,15,20,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Lucian_1677573960-lucian_w_buff.png,0/40,"['InfiniTeam', 'Quickdraw', 'Renegade']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Lulu_1668168372-Lulu.jpg,Lulu,1,500,15,30,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Lulu_1668148930-lulu_commandpix%20(1).png,0/50,"['Gadgeteen', 'Heart']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Lux_1668167927-Lux.jpg,Lux,1,500,15,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Lux_1660816830-luxlightstrikekugel.png,0/70,"['Star Guardian', 'Spellslinger']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Malphite_1668168421-Malphite.jpg,Malphite,2,800,45,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.5,https://cdn.lolchess.gg/upload/images/champion-skills/Malphite_1668149998-malphite_groundslam.png,40/80,"['Supers', 'Mascot']"
8.5,https://cdn.lolchess.gg/upload/images/champions/MissFortune_1668168442-MissFortune.jpg,Miss Fortune,4,750,30,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/MissFortune_1668150352-missfortune_r.png,0/120,"['Anima Squad', 'Ace', 'Quickdraw']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Mordekaiser_1668168435-Mordekaiser.jpg,Mordekaiser,5,1200,70,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Mordekaiser_1668150361-mordekaiserr.png,60/150,"['LaserCorps', 'Ace']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Morgana_1677905277-Morgana.png,Morgana,3,900,30,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Morgana_1677573968-fallenangel_purgatory.png,50/100,['Threat']
8.5,https://cdn.lolchess.gg/upload/images/champions/Nasus_1668167855-Nasus.jpg,Nasus,1,700,45,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Nasus_1668148477-nasus_q%20(1).png,0/60,"['Anima Squad', 'Mascot']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Neeko_1677905284-Neeko.png,Neeko,4,700,30,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Neeko_1677577277-Towa_profile_icon.webp,0/80,"['Star Guardian', 'Spellslinger']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Nilah_1668167902-Nilah.jpg,Nilah,3,800,50,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Nilah_1668150522-nilahr.nilah.png,50/125,"['Star Guardian', 'Duelist']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Nunu_1668167875-Nunu.jpg,Nunu,5,1337,60,0,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.2,https://cdn.lolchess.gg/upload/images/champion-skills/Nunu_1668150393-nunuw1.png,0/90,"['Gadgeteen', 'Mascot']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Pantheon_1677905290-Pantheon.png,Pantheon,1,650,40,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Pantheon_1677573975-pantheon_w2.png,40/70,"['InfiniTeam', 'Heart']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Poppy_1668168526-Poppy.jpg,Poppy,1,650,45,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/upload/images/champion-skills/Poppy_1668148999-poppy_passive%20(1)%20(1).png,40/80,"['Gadgeteen', 'Defender']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Pyke_1677905297-Pyke.png,Pyke,2,700,35,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Pyke_1677575663-pykee%20(1).png,60/120,"['Riftwalker', 'Hacker']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Rammus_1668167920-Rammus.jpg,Rammus,3,950,55,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Rammus_1668150574-armordillo_recklesscharge.png,50/110,['Threat']
8.5,https://cdn.lolchess.gg/upload/images/champions/Rell_1668168355-Rell.jpg,Rell,2,800,50,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.5,https://cdn.lolchess.gg/upload/images/champion-skills/Rell_1660816811-relle.png,80/150,"['Star Guardian', 'Defender']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Renekton_1668167936-Renekton.jpg,Renekton,1,650,40,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Renekton_1668148666-renekton_r%20(1).png,0/50,"['LaserCorps', 'Brawler']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Riven_1668168390-Riven.jpg,Riven,3,700,45,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Riven_1668150672-rivenbladeoftheexile.png,30/90,"['Anima Squad', 'Brawler', 'Defender']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Samira_1668168533-Samira.jpg,Samira,4,700,30,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Samira_1668150326-samirap.png,0/65,"['Underground', 'Ace', 'Sureshot']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Shen_1677905302-Shen.png,Shen,3,750,50,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/upload/images/champion-skills/Shen_1677575233-shen_r.png,50/100,"['InfiniTeam', 'Defender', 'Hacker']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Sivir_1677905307-Sivir.png,Sivir,2,550,20,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Sivir_1668150082-sivir_q.png,0/50,"['InfiniTeam', 'Sureshot']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Sona_1668168576-Sona.jpg,Sona,3,650,25,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Sona_1668150850-sona_q.png,0/40,"['Underground', 'Heart', 'Spellslinger']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Sylas_1668168543-Sylas.jpg,Sylas,1,700,45,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/upload/images/champion-skills/Sylas_1668149466-sylasq.png,30/80,"['Anima Squad', 'Renegade']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Syndra_1668168599-Syndra.jpg,Syndra,5,850,40,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.85,https://cdn.lolchess.gg/upload/images/champion-skills/Syndra_1668150277-syndraw2.png,70/125,"['Star Guardian', 'Heart']"
8.5,https://cdn.lolchess.gg/upload/images/champions/TwistedFate_1677905313-TwistedFate.png,Twisted Fate,4,750,30,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/TwistedFate_1677723441-cardmaster_fatesgambit.png,0/30,"['InfiniTeam', 'Duelist', 'Spellslinger']"
8.5,https://cdn.lolchess.gg/upload/images/champions/EzrealFuture_1677905318-UltimateEzreal.png,Ultimate Ezreal,5,800,40,64,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.95,https://cdn.lolchess.gg/upload/images/champion-skills/EzrealFuture_1677726932-FutureEzreal_1677574497-ezreal_e.png,50/150,"['InfiniTeam', 'Parallel', 'Sureshot']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Urgot_1685930537-Urgot.jpg,Urgot,5,1000,40,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,1.0,https://cdn.lolchess.gg/upload/images/champion-skills/Urgot_1668151567-namir.png,100/200,"['Star Guardian', 'Threat']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Vayne_1668168465-Vayne.jpg,Vayne,3,600,25,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Vayne_1668150714-vayne_condemn.png,0/40,"['Anima Squad', 'Duelist']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Vex_1677905323-Vex.png,Vex,3,650,25,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Vex_1677573951-icons_vex_q01.png,0/40,"['Riftwalker', 'Mascot']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Vi_1668168449-Vi.jpg,Vi,2,700,45,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Vi_1668150046-viw.png,0/80,"['Underground', 'Aegis', 'Brawler']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Viego_1668168492-Viego.jpg,Viego,4,1000,50,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Viego_1668144400-viego_r.png,0/45,"['Ox Force', 'Heart', 'Renegade']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Warwick_1677905329-Warwick.png,Warwick,4,950,50,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.95,https://cdn.lolchess.gg/upload/images/champion-skills/Warwick_1677722920-warwickr.png,40/90,"['A.D.M.I.N.', 'Brawler', 'LaserCorps']"
8.5,https://cdn.lolchess.gg/upload/images/champions/MonkeyKing_1668168644-Wukong.jpg,Wukong,1,650,40,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/MonkeyKing_1668149530-monkeykingcyclone.png,50/100,"['Mecha: PRIME', 'Defender']"
8.5,https://cdn.lolchess.gg/upload/images/champions/Yasuo_1668168633-Yasuo.jpg,Yasuo,2,750,40,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Yasuo_1668150128-yasuo_q3.png,0/70,"['LaserCorps', 'Duelist']"
