set,icon,name,cost,health,armor,ad,attack_range,as,skill_icon,mana,traits
5,https://cdn.lolchess.gg/upload/images/champions/Ivern_1657238550.png,Ivern,4,950,50,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Ivern_1657245209.png,100/180,"['Revenant', 'Invoker', 'Renewer']"
5,https://cdn.lolchess.gg/upload/images/champions/Jax_1657238592.png,Jax,4,900,50,80,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.9,https://cdn.lolchess.gg/upload/images/champion-skills/Jax_1657245287.png,0/20,"['Ironclad', 'Skirmisher']"
5,https://cdn.lolchess.gg/upload/images/champions/Kalista_1657238584.png,Kalista,1,500,15,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Kalista_1657245355.png,0/120,"['Abomination', 'Legionnaire']"
5,https://cdn.lolchess.gg/upload/images/champions/Karma_1657239076.png,Karma,4,700,25,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Karma_1657245307.png,0/50,"['Dawnbringer', 'Invoker']"
5,https://cdn.lolchess.gg/upload/images/champions/Katarina_1657239089.png,Katarina,3,700,30,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Katarina_1657245338.png,0/20,"['Forgotten', 'Assassin']"
5,https://cdn.lolchess.gg/upload/images/champions/Kayle_1657239104.png,Kayle,5,650,25,75,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,1.1,https://cdn.lolchess.gg/upload/images/champion-skills/Kayle_1657245372.png,0/5,"['Redeemed', 'Legionnaire', 'Verdant']"
5,https://cdn.lolchess.gg/upload/images/champions/Kennen_1657239097.png,Kennen,2,600,30,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Kennen_1657245364.png,60/125,"['Hellion', 'Skirmisher']"
5,https://cdn.lolchess.gg/upload/images/champions/Khazix_1657239083.png,Khazix,1,500,25,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Khazix_1657245316.png,0/60,"['Dawnbringer', 'Assassin']"
5,https://cdn.lolchess.gg/upload/images/champions/Kindred_1657238757.png,Kindred,5,750,30,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Kindred_1657245401.png,100/200,"['Eternal', 'Mystic', 'Ranger']"
5,https://cdn.lolchess.gg/upload/images/champions/Kled_1657239111.png,Kled,1,400,30,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Kled_1657245381.png,-,"['Hellion', 'Cavalier']"
5,https://cdn.lolchess.gg/upload/images/champions/Leblanc_1657238901.png,Leblanc,2,600,20,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Leblanc_1657244883.png,20/60,"['Coven', 'Assassin']"
5,https://cdn.lolchess.gg/upload/images/champions/LeeSin_1657238910.png,LeeSin,3,850,35,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/LeeSin_1657244895.png,30/70,"['Nightbringer', 'Skirmisher']"
5,https://cdn.lolchess.gg/upload/images/champions/Leona_1657238865.png,Leona,1,700,40,80,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/upload/images/champion-skills/Leona_1657244834.png,0/60,"['Redeemed', 'Knight']"
5,https://cdn.lolchess.gg/upload/images/champions/Lissandra_1657238927.png,Lissandra,1,550,20,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Lissandra_1657244925.png,0/50,"['Coven', 'Renewer']"
5,https://cdn.lolchess.gg/upload/images/champions/Lulu_1657238891.png,Lulu,3,650,25,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Lulu_1657244860.png,40/100,"['Hellion', 'Mystic']"
5,https://cdn.lolchess.gg/upload/images/champions/Lux_1657238857.png,Lux,3,600,20,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Lux_1657244823.png,40/80,"['Redeemed', 'Mystic']"
5,https://cdn.lolchess.gg/upload/images/champions/Mordekaiser_1657238939.png,Mordekaiser,4,1000,60,130,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.5,https://cdn.lolchess.gg/upload/images/champion-skills/Mordekaiser_1657244949.png,0/80,"['Dragonslayer', 'Legionnaire']"
5,https://cdn.lolchess.gg/upload/images/champions/Morgana_1657238948.png,Morgana,3,850,35,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Morgana_1657244970.png,80/120,"['Coven', 'Mystic', 'Nightbringer']"
5,https://cdn.lolchess.gg/upload/images/champions/Nautilus_1657238786.png,Nautilus,2,750,45,80,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/upload/images/champion-skills/Nautilus_1657244697.png,50/120,"['Ironclad', 'Knight']"
5,https://cdn.lolchess.gg/upload/images/champions/Nidalee_1657238841.png,Nidalee,3,800,35,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.9,https://cdn.lolchess.gg/upload/images/champion-skills/Nidalee_1657244736.png,0/60,"['Dawnbringer', 'Skirmisher']"
5,https://cdn.lolchess.gg/upload/images/champions/Nocturne_1657238795.png,Nocturne,3,650,30,80,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.85,https://cdn.lolchess.gg/upload/images/champion-skills/Nocturne_1657244709.png,-,"['Revenant', 'Assassin']"
5,https://cdn.lolchess.gg/upload/images/champions/Nunu_1657238808.png,Nunu,3,900,45,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/upload/images/champion-skills/Nunu_1657244719.png,0/75,"['Abomination', 'Brawler']"
5,https://cdn.lolchess.gg/upload/images/champions/Pantheon_1657239144.png,Pantheon,3,800,45,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Pantheon_1657245472.png,30/60,"['Dragonslayer', 'Skirmisher']"
5,https://cdn.lolchess.gg/upload/images/champions/Poppy_1657239003.png,Poppy,1,600,40,80,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/upload/images/champion-skills/Poppy_1657245086.png,50/70,"['Hellion', 'Knight']"
5,https://cdn.lolchess.gg/upload/images/champions/Rell_1657238872.png,Rell,4,950,60,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Rell_1657244846.png,80/150,"['Ironclad', 'Cavalier', 'Redeemed']"
5,https://cdn.lolchess.gg/upload/images/champions/Riven_1657238920.png,Riven,3,850,35,85,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Riven_1657244905.png,0/40,"['Dawnbringer', 'Legionnaire']"
5,https://cdn.lolchess.gg/upload/images/champions/Ryze_1657238849.png,Ryze,4,800,30,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Ryze_1657244812.png,20/50,"['Abomination', 'Mystic', 'Forgotten']"
5,https://cdn.lolchess.gg/upload/images/champions/Sejuani_1657239012.png,Sejuani,2,750,45,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/upload/images/champion-skills/Sejuani_1657245097.png,0/60,"['Nightbringer', 'Cavalier']"
5,https://cdn.lolchess.gg/upload/images/champions/Sett_1657239018.png,Sett,2,750,35,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Sett_1657245108.png,0/50,"['Draconic', 'Brawler']"
5,https://cdn.lolchess.gg/upload/images/champions/Soraka_1657239025.png,Soraka,2,550,25,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Soraka_1657245117.png,30/70,"['Dawnbringer', 'Renewer']"
5,https://cdn.lolchess.gg/upload/images/champions/Syndra_1657239032.png,Syndra,2,550,20,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Syndra_1657245192.png,50/90,"['Redeemed', 'Invoker']"
5,https://cdn.lolchess.gg/upload/images/champions/Taric_1657239119.png,Taric,4,950,60,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Taric_1657245424.png,120/200,"['Verdant', 'Knight']"
5,https://cdn.lolchess.gg/upload/images/champions/Teemo_1657239135.png,Teemo,5,800,30,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Teemo_1657245451.png,0/60,"['Hellion', 'Cruel', 'Invoker']"
5,https://ddragon.leagueoflegends.com/cdn/14.21.1/img/champion/Thresh.png,Thresh,2,800,40,75,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Thresh_1657245201.png,40/80,"['Forgotten', 'Knight']"
5,https://cdn.lolchess.gg/upload/images/champions/Trundle_1657239126.png,Trundle,2,700,35,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Trundle_1657245444.png,30/80,"['Dragonslayer', 'Skirmisher']"
5,https://cdn.lolchess.gg/upload/images/champions/Udyr_1657239046.png,Udyr,1,700,30,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Udyr_1657245252.png,30/40,"['Draconic', 'Skirmisher']"
5,https://cdn.lolchess.gg/upload/images/champions/Varus_1657238955.png,Varus,2,550,20,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Varus_1657244982.png,0/60,"['Redeemed', 'Ranger']"
5,https://cdn.lolchess.gg/upload/images/champions/Vayne_1657238963.png,Vayne,1,500,15,30,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Vayne_1657244991.png,-,"['Forgotten', 'Ranger']"
5,https://cdn.lolchess.gg/upload/images/champions/Velkoz_1657238970.png,Velkoz,4,650,25,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Velkoz_1657245000.png,0/80,"['Redeemed', 'Spellweaver']"
5,https://ddragon.leagueoflegends.com/cdn/14.21.1/img/champion/Viego.png,Viego,5,1000,40,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,1.0,https://cdn.lolchess.gg/upload/images/champion-skills/Viego_1657245054.png,0/40,"['Forgotten', 'Assassin', 'Skirmisher']"
5,https://cdn.lolchess.gg/upload/images/champions/Viktor_1657238994.png,Viktor,2,500,20,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Viktor_1657245075.png,30/70,"['Forgotten', 'Spellweaver']"
5,https://cdn.lolchess.gg/upload/images/champions/Vladimir_1657238986.png,Vladimir,1,650,35,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Vladimir_1657245043.png,0/80,"['Nightbringer', 'Renewer']"
5,https://cdn.lolchess.gg/upload/images/champions/Volibear_1657238977.png,Volibear,5,1100,60,80,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Volibear_1657245020.png,110/200,"['Revenant', 'Brawler']"
5,https://cdn.lolchess.gg/upload/images/champions/Warwick_1657239054.png,Warwick,1,700,40,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Warwick_1657245270.png,60/100,"['Forgotten', 'Brawler']"
5,https://cdn.lolchess.gg/upload/images/champions/Yasuo_1657239039.png,Yasuo,3,800,35,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,1.0,https://cdn.lolchess.gg/upload/images/champion-skills/Yasuo_1657245243.png,0/40,"['Nightbringer', 'Legionnaire']"
5,https://cdn.lolchess.gg/upload/images/champions/Ziggs_1657239069.png,Ziggs,1,450,15,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Ziggs_1657245296.png,0/40,"['Hellion', 'Spellweaver']"
5,https://cdn.lolchess.gg/upload/images/champions/Zyra_1657239061.png,Zyra,3,600,20,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Zyra_1657245279.png,40/100,"['Draconic', 'Spellweaver']"
