"set","icon","name","cost","origin","class","health","armor","ad","attack_range","as","skill_icon","mana"
"https://lolchess.gg/champions/set4/evelynn","https://cdn.lolchess.gg/images/tft/champions/set4/Evelynn.png","Evelynn","3","Cultist","Shade","600","20","70","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.70","https://cdn.lolchess.gg/images/tft/champion-skills/evelynn_lastcaress.png","0/60"
"https://lolchess.gg/champions/set4/ezreal","https://cdn.lolchess.gg/images/tft/champions/set4/Ezreal.png","Ezreal","5","Elderwood","Dazzler","750","20","80","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png","0.90","https://cdn.lolchess.gg/images/tft/champion-skills/ezreal_trueshotbarrage.png","90/150"
"https://lolchess.gg/champions/set4/fiora","https://cdn.lolchess.gg/images/tft/champions/set4/Fiora.png","Fiora","1","Enlightened","Duelist","600","35","45","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.75","https://cdn.lolchess.gg/images/tft/champion-skills/fiora_riposte.png","0/75"
"https://lolchess.gg/champions/set4/garen","https://cdn.lolchess.gg/images/tft/champions/set4/Garen.png","Garen","1","Warlord","Vanguard","600","50","50","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.60","https://cdn.lolchess.gg/images/tft/champion-skills/garen_judgement.png","0/100"
"https://lolchess.gg/champions/set4/hecarim","https://cdn.lolchess.gg/images/tft/champions/set4/Hecarim.png","Hecarim","2","Elderwood","Vanguard","750","45","55","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.55","https://cdn.lolchess.gg/images/tft/champion-skills/hecarim_spiritoflife.png","0/110"
"https://lolchess.gg/champions/set4/irelia","https://cdn.lolchess.gg/images/tft/champions/set4/Irelia.png","Irelia","3","Divine","Adept","800","40","55","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.65","https://cdn.lolchess.gg/images/tft/champion-skills/irelia_bladestorm.png","50/100"
"https://lolchess.gg/champions/set4/janna","https://cdn.lolchess.gg/images/tft/champions/set4/Janna.png","Janna","2","Enlightened","Mystic","550","20","40","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png","0.60","https://cdn.lolchess.gg/images/tft/champion-skills/janna_eyeofthestorm.png","30/60"
"https://lolchess.gg/champions/set4/jarvaniv","https://cdn.lolchess.gg/images/tft/champions/set4/Jarvaniv.png","Jarvan IV","2","Warlord","Keeper","600","45","60","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.60","https://cdn.lolchess.gg/images/tft/champion-skills/jarvaniv_dragonstrike.png","50/100"
"https://lolchess.gg/champions/set4/jax","https://cdn.lolchess.gg/images/tft/champions/set4/Jax.png","Jax","2","Divine","Duelist","750","40","60","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.75","https://cdn.lolchess.gg/images/tft/champion-skills/jax_counterstrike.png","60/110"
"https://lolchess.gg/champions/set4/jhin","https://cdn.lolchess.gg/images/tft/champions/set4/Jhin.png","Jhin","4","Cultist","Sharpshooter","600","20","100","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png","0.85","https://cdn.lolchess.gg/images/tft/champion-skills/jhin_whisper.png","-"
"https://lolchess.gg/champions/set4/jinx","https://cdn.lolchess.gg/images/tft/champions/set4/Jinx.png","Jinx","3","Fortune","Sharpshooter","650","20","75","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png","0.75","https://cdn.lolchess.gg/images/tft/champion-skills/jinx_fishbones.png","70/120"
"https://lolchess.gg/champions/set4/kalista","https://cdn.lolchess.gg/images/tft/champions/set4/Kalista.png","Kalista","3","Cultist","Duelist","650","20","65","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png","0.90","https://cdn.lolchess.gg/images/tft/champion-skills/kalista_rend.png","-"
"https://lolchess.gg/champions/set4/katarina","https://cdn.lolchess.gg/images/tft/champions/set4/Katarina.png","Katarina","3","Warlord","Assassin","500","20","65","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.65","https://cdn.lolchess.gg/images/tft/champion-skills/katarina_deathlotus.png","0/90"
"https://lolchess.gg/champions/set4/kayn","https://cdn.lolchess.gg/images/tft/champions/set4/Kayn.png","Kayn","5","Tormented","Shade","900","40","80","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","1.00","https://cdn.lolchess.gg/images/tft/champion-skills/kayn_reaper.png","0/50"
"https://lolchess.gg/champions/set4/kennen","https://cdn.lolchess.gg/images/tft/champions/set4/Kennen.png","Kennen","3","Ninja","Keeper","650","30","60","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png","0.65","https://cdn.lolchess.gg/images/tft/champion-skills/kennen_slicingmaelstrom.png","50/125"
"https://lolchess.gg/champions/set4/kindred","https://cdn.lolchess.gg/images/tft/champions/set4/Kindred.png","Kindred","3","Spirit","Hunter","650","20","70","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png","0.80","https://cdn.lolchess.gg/images/tft/champion-skills/kindred_danceofdread.png","0/35"
"https://lolchess.gg/champions/set4/leesin","https://cdn.lolchess.gg/images/tft/champions/set4/Leesin.png","Lee Sin","5","Divine","Duelist","1000","60","60","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.85","https://cdn.lolchess.gg/images/tft/champion-skills/leesin_godfist.png","0/40"
"https://lolchess.gg/champions/set4/lillia","https://cdn.lolchess.gg/images/tft/champions/set4/Lillia.png","Lillia","5","Dusk","Mage","950","50","40","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png","0.75","https://cdn.lolchess.gg/images/tft/champion-skills/lillia_liltinglullaby.png","80/120"
"https://lolchess.gg/champions/set4/lissandra","https://cdn.lolchess.gg/images/tft/champions/set4/Lissandra.png","Lissandra","1","Moonlight","Dazzler","550","20","40","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png","0.60","https://cdn.lolchess.gg/images/tft/champion-skills/lissandra_1000daggers.png","0/50"
"https://lolchess.gg/champions/set4/lulu","https://cdn.lolchess.gg/images/tft/champions/set4/Lulu.png","Lulu","2","Elderwood","Mage","500","20","50","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png","0.60","https://cdn.lolchess.gg/images/tft/champion-skills/lulu_wildgrowth.png","80/150"
"https://lolchess.gg/champions/set4/lux","https://cdn.lolchess.gg/images/tft/champions/set4/Lux.png","Lux","3","Divine","Dazzler","600","20","40","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png","0.70","https://cdn.lolchess.gg/images/tft/champion-skills/lux_luridbinding.png","40/100"
"https://lolchess.gg/champions/set4/maokai","https://cdn.lolchess.gg/images/tft/champions/set4/Maokai.png","Maokai","1","Elderwood","Brawler","700","40","55","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.50","https://cdn.lolchess.gg/images/tft/champion-skills/maokai_bramblesmash.png","0/75"
"https://lolchess.gg/champions/set4/morgana","https://cdn.lolchess.gg/images/tft/champions/set4/Morgana.png","Morgana","4","Enlightened","Dazzler","850","60","50","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png","0.70","https://cdn.lolchess.gg/images/tft/champion-skills/morgana_hallowedground.png","60/120"
"https://lolchess.gg/champions/set4/nami","https://cdn.lolchess.gg/images/tft/champions/set4/Nami.png","Nami","1","Enlightened","Mage","550","20","40","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png","0.65","https://cdn.lolchess.gg/images/tft/champion-skills/nami_aquaprison.png","60/100"
"https://lolchess.gg/champions/set4/nidalee","https://cdn.lolchess.gg/images/tft/champions/set4/Nidalee.png","Nidalee","1","Warlord","Sharpshooter","550","30","45","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png","0.70","https://cdn.lolchess.gg/images/tft/champion-skills/nidalee_javelintoss.png","0/80"
"https://lolchess.gg/champions/set4/nunu","https://cdn.lolchess.gg/images/tft/champions/set4/Nunu.png","Nunu","3","Elderwood","Brawler","750","50","65","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.55","https://cdn.lolchess.gg/images/tft/champion-skills/nunu_consume.png","0/85"
"https://lolchess.gg/champions/set4/pyke","https://cdn.lolchess.gg/images/tft/champions/set4/Pyke.png","Pyke","2","Cultist","Assassin","700","50","50","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.60","https://cdn.lolchess.gg/images/tft/champion-skills/pyke_phantomundertow.png","75/125"
"https://lolchess.gg/champions/set4/riven","https://cdn.lolchess.gg/images/tft/champions/set4/Riven.png","Riven","4","Dusk","Keeper","800","35","70","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.75","https://cdn.lolchess.gg/images/tft/champion-skills/riven_energyslash.png","0/20"
"https://lolchess.gg/champions/set4/sejuani","https://cdn.lolchess.gg/images/tft/champions/set4/Sejuani.png","Sejuani","4","Fortune","Vanguard","1000","60","45","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.55","https://cdn.lolchess.gg/images/tft/champion-skills/sejuani_firecracker.png","70/150"
"https://lolchess.gg/champions/set4/sett","https://cdn.lolchess.gg/images/tft/champions/set4/Sett.png","Sett","5","The Boss","Brawler","1100","60","60","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.75","https://cdn.lolchess.gg/images/tft/champion-skills/sett_showstopper.png","100/175"
"https://lolchess.gg/champions/set4/shen","https://cdn.lolchess.gg/images/tft/champions/set4/Shen.png","Shen","4","Ninja","Adept","950","60","60","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.65","https://cdn.lolchess.gg/images/tft/champion-skills/shen_shadowdash.png","50/100"
"https://lolchess.gg/champions/set4/sylas","https://cdn.lolchess.gg/images/tft/champions/set4/Sylas.png","Sylas","2","Moonlight","Brawler","700","40","70","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.60","https://cdn.lolchess.gg/images/tft/champion-skills/sylas_chainlash.png","30/60"
"https://lolchess.gg/champions/set4/tahmkench","https://cdn.lolchess.gg/images/tft/champions/set4/Tahmkench.png","Tahm Kench","1","Fortune","Brawler","700","40","85","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.50","https://cdn.lolchess.gg/images/tft/champion-skills/tahmkench_thickskin.png","-"
"https://lolchess.gg/champions/set4/talon","https://cdn.lolchess.gg/images/tft/champions/set4/Talon.png","Talon","4","Enlightened","Assassin","800","30","90","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.80","https://cdn.lolchess.gg/images/tft/champion-skills/talon_truestrike.png","0/40"
"https://lolchess.gg/champions/set4/teemo","https://cdn.lolchess.gg/images/tft/champions/set4/Teemo.png","Teemo","2","Spirit","Sharpshooter","500","20","55","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png","0.70","https://cdn.lolchess.gg/images/tft/champion-skills/teemo_sporeclouddart.png","0/60"
"https://lolchess.gg/champions/set4/thresh","https://cdn.lolchess.gg/images/tft/champions/set4/Thresh.png","Thresh","2","Dusk","Vanguard","700","80","60","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png","0.55","https://cdn.lolchess.gg/images/tft/champion-skills/thresh_spectrallantern.png","50/100"
"https://lolchess.gg/champions/set4/twistedfate","https://cdn.lolchess.gg/images/tft/champions/set4/Twistedfate.png","TwistedFate","1","Cultist","Mage","550","20","45","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png","0.65","https://cdn.lolchess.gg/images/tft/champion-skills/twistedfate_wildcards.png","0/70"
"https://lolchess.gg/champions/set4/vayne","https://cdn.lolchess.gg/images/tft/champions/set4/Vayne.png","Vayne","1","Dusk","Sharpshooter","500","20","40","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png","0.90","https://cdn.lolchess.gg/images/tft/champion-skills/vayne_silverbolts.png","-"
"https://lolchess.gg/champions/set4/veigar","https://cdn.lolchess.gg/images/tft/champions/set4/Veigar.png","Veigar","3","Elderwood","Mage","600","20","40","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png","0.60","https://cdn.lolchess.gg/images/tft/champion-skills/veigar_darkblossom.png","0/55"
"https://lolchess.gg/champions/set4/vi","https://cdn.lolchess.gg/images/tft/champions/set4/Vi.png","Vi","2","Warlord","Brawler","700","40","65","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.60","https://cdn.lolchess.gg/images/tft/champion-skills/vi_dentingblow.png","0/50"
"https://lolchess.gg/champions/set4/warwick","https://cdn.lolchess.gg/images/tft/champions/set4/Warwick.png","Warwick","4","Divine","Brawler","950","40","85","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.80","https://cdn.lolchess.gg/images/tft/champion-skills/warwick_primalhunger.png","0/70"
"https://lolchess.gg/champions/set4/monkeyking","https://cdn.lolchess.gg/images/tft/champions/set4/Monkeyking.png","Wukong","1","Divine","Vanguard","650","40","55","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.65","https://cdn.lolchess.gg/images/tft/champion-skills/monkeyking_crushingblow.png","0/50"
"https://lolchess.gg/champions/set4/xinzhao","https://cdn.lolchess.gg/images/tft/champions/set4/Xinzhao.png","Xin Zhao","3","Warlord","Duelist","700","45","65","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.85","https://cdn.lolchess.gg/images/tft/champion-skills/xinzhao_crescentguard.png","30/60"
"https://lolchess.gg/champions/set4/yasuo","https://cdn.lolchess.gg/images/tft/champions/set4/Yasuo.png","Yasuo","1","Exile","Duelist","550","30","50","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.70","https://cdn.lolchess.gg/images/tft/champion-skills/yasuo_strikingsteel.png","0/45"
"https://lolchess.gg/champions/set4/yone","https://cdn.lolchess.gg/images/tft/champions/set4/Yone.png","Yone","5","Exile","Adept","950","40","80","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.95","https://cdn.lolchess.gg/images/tft/champion-skills/yone_sealfate.png","0/60"
"https://lolchess.gg/champions/set4/yuumi","https://cdn.lolchess.gg/images/tft/champions/set4/Yuumi.png","Yuumi","3","Spirit","Mystic","650","20","40","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png","0.60","https://cdn.lolchess.gg/images/tft/champion-skills/yuumi_zoomies.png","0/40"
"https://lolchess.gg/champions/set4/zed","https://cdn.lolchess.gg/images/tft/champions/set4/Zed.png","Zed","2","Ninja","Shade","600","20","55","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.75","https://cdn.lolchess.gg/images/tft/champion-skills/zed_contemptfortheweak.png","-"
"https://lolchess.gg/champions/set4/zilean","https://cdn.lolchess.gg/images/tft/champions/set4/Zilean.png","Zilean","5","Cultist","Mystic","750","20","45","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png","0.75","https://cdn.lolchess.gg/images/tft/champion-skills/zilean_rewindfate.png","100/150"
