"set","icon","name","cost","origin","class","health","armor","ad","attack_range","as","skill_icon","mana"
"https://lolchess.gg/champions/set3.5/ezreal","https://cdn.lolchess.gg/images/tft/champions/set3/ezreal.png","Ezreal","3","Chrono","Blaster","600","20","55","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png","0.75","https://cdn.lolchess.gg/images/tft/champion-skills/ezreal_emp.png","30/80"
"https://lolchess.gg/champions/set3.5/fiora","https://cdn.lolchess.gg/images/tft/champions/set3/fiora.png","Fiora","1","Cybernetic","Blademaster","500","35","40","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","1.00","https://cdn.lolchess.gg/images/tft/champion-skills/fiora_reposte.png","0/85"
"https://lolchess.gg/champions/set3.5/fizz","https://cdn.lolchess.gg/images/tft/champions/set3/fizz.png","Fizz","4","Mech-Pilot","Infiltrator","700","25","60","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.85","https://cdn.lolchess.gg/images/tft/champion-skills/fizz_chumthewaters.png","50/120"
"https://lolchess.gg/champions/set3.5/gangplank","https://cdn.lolchess.gg/images/tft/champions/set3/gangplank.png","Gangplank","5","Space Pirate","Demolitionist","1000","30","60","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","1.00","https://cdn.lolchess.gg/images/tft/champion-skills/gangplank_orbitalstrike.png","70/160"
"https://lolchess.gg/champions/set3.5/gnar","https://cdn.lolchess.gg/images/tft/champions/set3/gnar.png","Gnar","4","Astro","Brawler","750","45","50","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png","0.80","https://cdn.lolchess.gg/images/tft/champion-skills/gnar_gnar2.png","0/120"
"https://lolchess.gg/champions/set3.5/graves","https://cdn.lolchess.gg/images/tft/champions/set3/graves.png","Graves","1","Space Pirate","Blaster","650","40","55","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.55","https://cdn.lolchess.gg/images/tft/champion-skills/graves_smokegrenade.png","50/80"
"https://lolchess.gg/champions/set3.5/illaoi","https://cdn.lolchess.gg/images/tft/champions/set3/illaoi.png","Illaoi","1","Battlecast","Brawler","700","40","45","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.70","https://cdn.lolchess.gg/images/tft/champion-skills/illaoi_tentaclesmash.png","40/80"
"https://lolchess.gg/champions/set3.5/irelia","https://cdn.lolchess.gg/images/tft/champions/set3/irelia.png","Irelia","4","Cybernetic","Blademaster","900","50","85","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.85","https://cdn.lolchess.gg/images/tft/champion-skills/irelia_bladesurge.png","0/30"
"https://lolchess.gg/champions/set3.5/janna","https://cdn.lolchess.gg/images/tft/champions/set3/janna.png","Janna","5","Star Guardian","Paragon","750","25","60","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png","0.80","https://cdn.lolchess.gg/images/tft/champion-skills/janna_howlinggale.png","20/100"
"https://lolchess.gg/champions/set3.5/jarvaniv","https://cdn.lolchess.gg/images/tft/champions/set3/jarvaniv.png","Jarvan IV","1","Dark Star","Protector","700","40","55","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.60","https://cdn.lolchess.gg/images/tft/champion-skills/jarvaniv_agelessstandard.png","60/100"
"https://lolchess.gg/champions/set3.5/jayce","https://cdn.lolchess.gg/images/tft/champions/set3/jayce.png","Jayce","3","Space Pirate","Vanguard","800","40","60","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.70","https://cdn.lolchess.gg/images/tft/champion-skills/jayce_totheskies.png","0/80"
"https://lolchess.gg/champions/set3.5/jhin","https://cdn.lolchess.gg/images/tft/champions/set3/jhin.png","Jhin","4","Dark Star","Sniper","600","20","85","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance305.png","0.85","https://cdn.lolchess.gg/images/tft/champion-skills/jhin_whisper.png","-"
"https://lolchess.gg/champions/set3.5/jinx","https://cdn.lolchess.gg/images/tft/champions/set3/jinx.png","Jinx","4","Rebel","Blaster","600","20","75","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png","0.70","https://cdn.lolchess.gg/images/tft/champion-skills/jinx_getexcited.png","-"
"https://lolchess.gg/champions/set3.5/karma","https://cdn.lolchess.gg/images/tft/champions/set3/karma.png","Karma","3","Dark Star","Mystic","600","20","50","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png","0.65","https://cdn.lolchess.gg/images/tft/champion-skills/karma_inspire.png","75/100"
"https://lolchess.gg/champions/set3.5/kogmaw","https://cdn.lolchess.gg/images/tft/champions/set3/kogmaw.png","KogMaw","2","Battlecast","Blaster","550","25","50","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png","0.70","https://cdn.lolchess.gg/images/tft/champion-skills/kogmaw_barrage.png","0/30"
"https://lolchess.gg/champions/set3.5/leona","https://cdn.lolchess.gg/images/tft/champions/set3/leona.png","Leona","1","Cybernetic","Vanguard","600","45","50","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.55","https://cdn.lolchess.gg/images/tft/champion-skills/leona_cyberbarrier.png","50/100"
"https://lolchess.gg/champions/set3.5/lucian","https://cdn.lolchess.gg/images/tft/champions/set3/lucian.png","Lucian","2","Cybernetic","Blaster","500","25","50","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png","0.70","https://cdn.lolchess.gg/images/tft/champion-skills/lucian_relentlesspersuit.png","0/30"
"https://lolchess.gg/champions/set3.5/lulu","https://cdn.lolchess.gg/images/tft/champions/set3/lulu.png","Lulu","5","Celestial","Mystic","800","25","45","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png","0.80","https://cdn.lolchess.gg/images/tft/champion-skills/lulu_masspolymorph.png","75/150"
"https://lolchess.gg/champions/set3.5/malphite","https://cdn.lolchess.gg/images/tft/champions/set3/malphite.png","Malphite","1","Rebel","Brawler","700","35","70","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.50","https://cdn.lolchess.gg/images/tft/champion-skills/malphite_energyshield.png","-"
"https://lolchess.gg/champions/set3.5/masteryi","https://cdn.lolchess.gg/images/tft/champions/set3/masteryi.png","Master Yi","3","Rebel","Blademaster","750","50","55","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.80","https://cdn.lolchess.gg/images/tft/champion-skills/masteryi_chosenone.png","0/55"
"https://lolchess.gg/champions/set3.5/mordekaiser","https://cdn.lolchess.gg/images/tft/champions/set3/mordekaiser.png","Mordekaiser","2","Dark Star","Vanguard","700","50","55","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.60","https://cdn.lolchess.gg/images/tft/champion-skills/mordekaiser_indestructible.png","0/90"
"https://lolchess.gg/champions/set3.5/nautilus","https://cdn.lolchess.gg/images/tft/champions/set3/nautilus.png","Nautilus","2","Astro","Vanguard","750","50","60","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.65","https://cdn.lolchess.gg/images/tft/champion-skills/nautilus_impactcrater.png","50/120"
"https://lolchess.gg/champions/set3.5/neeko","https://cdn.lolchess.gg/images/tft/champions/set3/neeko.png","Neeko","3","Star Guardian","Protector","850","50","50","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png","0.65","https://cdn.lolchess.gg/images/tft/champion-skills/neeko_popblossom.png","35/110"
"https://lolchess.gg/champions/set3.5/nocturne","https://cdn.lolchess.gg/images/tft/champions/set3/nocturne.png","Nocturne","1","Battlecast","Infiltrator","500","20","50","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.75","https://cdn.lolchess.gg/images/tft/champion-skills/nocturne_unspeakablehorror.png","40/80"
"https://lolchess.gg/champions/set3.5/poppy","https://cdn.lolchess.gg/images/tft/champions/set3/poppy.png","Poppy","1","Star Guardian","Vanguard","650","45","50","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.55","https://cdn.lolchess.gg/images/tft/champion-skills/poppy_bucklertoss.png","50/90"
"https://lolchess.gg/champions/set3.5/rakan","https://cdn.lolchess.gg/images/tft/champions/set3/rakan.png","Rakan","2","Celestial","Protector","650","45","45","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png","0.70","https://cdn.lolchess.gg/images/tft/champion-skills/rakan_grandentrance.png","50/100"
"https://lolchess.gg/champions/set3.5/riven","https://cdn.lolchess.gg/images/tft/champions/set3/riven.png","Riven","4","Chrono","Blademaster","850","35","70","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.85","https://cdn.lolchess.gg/images/tft/champion-skills/riven_energyslash.png","0/25"
"https://lolchess.gg/champions/set3.5/rumble","https://cdn.lolchess.gg/images/tft/champions/set3/rumble.png","Rumble","3","Mech-Pilot","Demolitionist","900","45","50","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.70","https://cdn.lolchess.gg/images/tft/champion-skills/rumble_flamespitter.png","0/50"
"https://lolchess.gg/champions/set3.5/shaco","https://cdn.lolchess.gg/images/tft/champions/set3/shaco.png","Shaco","3","Dark Star","Infiltrator","650","20","75","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.80","https://cdn.lolchess.gg/images/tft/champion-skills/shaco_deceive.png","30/70"
"https://lolchess.gg/champions/set3.5/shen","https://cdn.lolchess.gg/images/tft/champions/set3/shen.png","Shen","2","Chrono","Blademaster","800","45","60","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.70","https://cdn.lolchess.gg/images/tft/champion-skills/shen_futuresrefuge.png","100/150"
"https://lolchess.gg/champions/set3.5/soraka","https://cdn.lolchess.gg/images/tft/champions/set3/soraka.png","Soraka","4","Star Guardian","Mystic","700","30","45","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png","0.75","https://cdn.lolchess.gg/images/tft/champion-skills/soraka_wish.png","50/120"
"https://lolchess.gg/champions/set3.5/syndra","https://cdn.lolchess.gg/images/tft/champions/set3/syndra.png","Syndra","3","Star Guardian","Sorcerer","600","20","45","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png","0.70","https://cdn.lolchess.gg/images/tft/champion-skills/syndra_unleashedpower.png","0/50"
"https://lolchess.gg/champions/set3.5/teemo","https://cdn.lolchess.gg/images/tft/champions/set3/teemo.png","Teemo","4","Astro","Sniper","600","20","45","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance305.png","0.95","https://cdn.lolchess.gg/images/tft/champion-skills/teemo_satellitetraps.png","0/80"
"https://lolchess.gg/champions/set3.5/thresh","https://cdn.lolchess.gg/images/tft/champions/set3/thresh.png","Thresh","5","Chrono","Mana-Reaver","950","55","50","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png","0.95","https://cdn.lolchess.gg/images/tft/champion-skills/thresh_temporalpassage.png","50/90"
"https://lolchess.gg/champions/set3.5/twistedfate","https://cdn.lolchess.gg/images/tft/champions/set3/twistedfate.png","TwistedFate","1","Chrono","Sorcerer","550","20","45","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png","0.70","https://cdn.lolchess.gg/images/tft/champion-skills/twistedfate_wildcards.png","0/75"
"https://lolchess.gg/champions/set3.5/urgot","https://cdn.lolchess.gg/images/tft/champions/set3/urgot.png","Urgot","5","Battlecast","Protector","950","40","80","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png","0.70","https://cdn.lolchess.gg/images/tft/champion-skills/urgot_fearbeyonddeath.png","50/100"
"https://lolchess.gg/champions/set3.5/vayne","https://cdn.lolchess.gg/images/tft/champions/set3/vayne.png","Vayne","3","Cybernetic","Sniper","500","20","55","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance305.png","0.80","https://cdn.lolchess.gg/images/tft/champion-skills/vayne_finalhour.png","0/50"
"https://lolchess.gg/champions/set3.5/vi","https://cdn.lolchess.gg/images/tft/champions/set3/vi.png","Vi","3","Cybernetic","Brawler","750","45","60","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.65","https://cdn.lolchess.gg/images/tft/champion-skills/vi_assaultandbattery.png","70/140"
"https://lolchess.gg/champions/set3.5/viktor","https://cdn.lolchess.gg/images/tft/champions/set3/viktor.png","Viktor","4","Battlecast","Sorcerer","650","20","45","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png","0.75","https://cdn.lolchess.gg/images/tft/champion-skills/viktor_deathray.png","0/60"
"https://lolchess.gg/champions/set3.5/monkeyking","https://cdn.lolchess.gg/images/tft/champions/set3/monkeyking.png","Wukong","4","Chrono","Vanguard","950","55","50","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.75","https://cdn.lolchess.gg/images/tft/champion-skills/monkeyking_cyclone.png","50/150"
"https://lolchess.gg/champions/set3.5/xayah","https://cdn.lolchess.gg/images/tft/champions/set3/xayah.png","Xayah","1","Celestial","Blademaster","500","20","50","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png","0.90","https://cdn.lolchess.gg/images/tft/champion-skills/xayah_deadlyplumage.png","0/60"
"https://lolchess.gg/champions/set3.5/xerath","https://cdn.lolchess.gg/images/tft/champions/set3/xerath.png","Xerath","5","Dark Star","Sorcerer","700","20","60","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance305.png","0.90","https://cdn.lolchess.gg/images/tft/champion-skills/xerath_abyssalbombardment.png","20/80"
"https://lolchess.gg/champions/set3.5/xinzhao","https://cdn.lolchess.gg/images/tft/champions/set3/xinzhao.png","Xin Zhao","2","Celestial","Protector","650","45","60","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.70","https://cdn.lolchess.gg/images/tft/champion-skills/xinzhao_threetalonstrike.png","0/60"
"https://lolchess.gg/champions/set3.5/yasuo","https://cdn.lolchess.gg/images/tft/champions/set3/yasuo.png","Yasuo","2","Rebel","Blademaster","700","30","50","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.75","https://cdn.lolchess.gg/images/tft/champion-skills/yasuo_lastbreath.png","0/80"
"https://lolchess.gg/champions/set3.5/zed","https://cdn.lolchess.gg/images/tft/champions/set3/zed.png","Zed","2","Rebel","Infiltrator","650","25","55","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.75","https://cdn.lolchess.gg/images/tft/champion-skills/zed_contemptfortheweak.png","-"
"https://lolchess.gg/champions/set3.5/ziggs","https://cdn.lolchess.gg/images/tft/champions/set3/ziggs.png","Ziggs","1","Rebel","Demolitionist","500","20","40","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png","0.70","https://cdn.lolchess.gg/images/tft/champion-skills/ziggs_bomb.png","0/40"
"https://lolchess.gg/champions/set3.5/zoe","https://cdn.lolchess.gg/images/tft/champions/set3/zoe.png","Zoe","1","Star Guardian","Sorcerer","500","20","40","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png","0.70","https://cdn.lolchess.gg/images/tft/champion-skills/zoe_sleepytroublebubble.png","40/80"
