"set","icon","name","cost","origin","class","health","armor","ad","attack_range","as","skill_icon","mana"
"https://lolchess.gg/champions/set12/taric","https://cdn.lolchess.gg/upload/images/champions/Taric_1720780281-Taric.png","Taric","4","Portal","Bastion","1100","60","60","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.65","https://cdn.lolchess.gg/upload/images/champion-skills/Taric_1720846212-taric_q.png","50/100"
"https://lolchess.gg/champions/set12/tristana","https://cdn.lolchess.gg/upload/images/champions/Tristana_1720780520-Tristana.png","Tristana","2","Faerie","Blaster","550","20","55","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png","0.75","https://cdn.lolchess.gg/upload/images/champion-skills/Tristana_1720852895-tristana_r.png","0/60"
"https://lolchess.gg/champions/set12/twitch","https://cdn.lolchess.gg/upload/images/champions/Twitch_1720780286-Twitch.png","Twitch","1","Frost","Hunter","450","15","50","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png","0.70","https://cdn.lolchess.gg/upload/images/champion-skills/Twitch_1720844163-twitch_r.png","0/35"
"https://lolchess.gg/champions/set12/varus","https://cdn.lolchess.gg/upload/images/champions/Varus_1720780291-Varus.png","Varus","4","Pyro","Blaster","850","30","55","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png","0.75","https://cdn.lolchess.gg/upload/images/champion-skills/Varus_1720833452-varusq.png","20/100"
"https://lolchess.gg/champions/set12/veigar","https://cdn.lolchess.gg/upload/images/champions/Veigar_1720780297-Veigar.png","Veigar","3","Honeymancy","Mage","650","25","40","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png","0.75","https://cdn.lolchess.gg/upload/images/champion-skills/Veigar_1720847062-veigarprimordialburst.png","0/40"
"https://lolchess.gg/champions/set12/vex","https://cdn.lolchess.gg/upload/images/champions/Vex_1720780303-Vex.png","Vex","3","Chrono","Mage","850","50","50","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.65","https://cdn.lolchess.gg/upload/images/champion-skills/Vex_1720847342-icons_vex_w01.png","50/100"
"https://lolchess.gg/champions/set12/warwick","https://cdn.lolchess.gg/upload/images/champions/Warwick_1720780308-Warwick.png","Warwick","1","Frost","Vanguard","700","40","45","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.75","https://cdn.lolchess.gg/upload/images/champion-skills/Warwick_1720847265-warwickw.png","-"
"https://lolchess.gg/champions/set12/monkeyking","https://cdn.lolchess.gg/upload/images/champions/MonkeyKing_1720780490-Wukong.png","Wukong","3","Druid","","1000","50","75","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png","0.60","https://cdn.lolchess.gg/upload/images/champion-skills/MonkeyKing_1720852373-monkeykingcyclone2.png","20/70"
"https://lolchess.gg/champions/set12/xerath","https://cdn.lolchess.gg/upload/images/champions/Xerath_1720780313-Xerath.png","Xerath","5","Arcana","Ascendant","900","40","50","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png","0.80","https://cdn.lolchess.gg/upload/images/champion-skills/Xerath_1720847361-xerath_w1.png","0/120"
"https://lolchess.gg/champions/set12/ziggs","https://cdn.lolchess.gg/upload/images/champions/Ziggs_1720780400-Ziggs.png","Ziggs","1","Honeymancy","Incantor","450","15","30","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png","0.70","https://cdn.lolchess.gg/upload/images/champion-skills/Ziggs_1720849263-ziggsq.png","0/40"
"https://lolchess.gg/champions/set12/zilean","https://cdn.lolchess.gg/upload/images/champions/Zilean_1720780325-Zilean.png","Zilean","2","Chrono","Preserver","550","20","35","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png","0.75","https://cdn.lolchess.gg/upload/images/champion-skills/Zilean_1720849336-zilean_q.png","20/70"
"https://lolchess.gg/champions/set12/zoe","https://cdn.lolchess.gg/upload/images/champions/Zoe_1720780502-Zoe.png","Zoe","1","Portal","Scholar","450","15","30","https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png","0.70","https://cdn.lolchess.gg/upload/images/champion-skills/Zoe_1720852521-zoe_q.png","0/30"
